true,predict
846.0968574165885,841.0710711675597
862.8867246538632,857.5798877882876
803.5486991400005,845.1514615939102
821.3941296339185,819.890057567753
727.3709862903388,803.9052518301504
756.6957921297573,740.1498874063449
738.6759832240127,751.7534457742753
728.5713440115089,725.9588311268982
652.4441439607416,733.9744556278682
624.4721994668809,635.0973856891904
602.9003804515382,613.4237545545102
599.758032419696,613.5093943646997
587.7347514051174,578.5586221637635
599.2865562312762,605.5233706858074
593.7043185542368,573.7610309896769
594.1035271175521,584.1665522752023
598.4838473015903,606.4382711889996
588.6648130498673,586.5293959803346
591.7491876439026,600.0666502525286
585.4833805359887,584.6299673181788
587.3445116376819,578.5827384662117
588.1394914314201,590.6615442488459
589.4690448892705,579.6588920349543
589.4071899906583,589.8936689273297
596.6302892197311,601.5470516595423
599.3958734695273,603.4015414563169
604.406829588452,605.4341291527123
598.6579400339122,583.3330422760702
586.627067788461,592.1515336338781
580.7578766141947,584.9661588390036
575.5920644911085,596.4108248568683
581.0582850144872,595.6459895178084
591.5106425834955,595.7383301472263
585.6178118227353,598.6140298937968
585.269704286168,600.6646347871546
583.0654877610287,577.3223086661515
577.5413053627686,591.5866615919467
572.070098833488,545.784999745902
567.7867981653175,583.0875306553077
575.6299449875122,550.9578542301632
582.1792488338211,563.3028064422929
574.0741571219846,584.711185532056
551.7772156574804,564.2036617515053
545.2683120545084,568.7085346269379
565.8380576133904,558.4878190143687
560.670522674938,549.8580704073033
560.1674707971982,574.189192699801
564.4474708496398,528.5631354254667
562.9392070782056,576.7824457119106
558.3547632842782,560.5312247768576
555.5896664289684,561.6009976230526
551.6044723545327,532.4213104955172
541.3722567081104,541.3151024795449
536.9400714396377,524.1297813316522
537.979923170539,535.3857395248699
539.8325427604602,534.5581880533817
545.6366918150165,545.495073770067
541.5757152458006,545.1416677464177
543.0382015886352,542.2343610444481
541.4645042619466,547.8187153908572
537.736545381165,534.4561362164183
537.2897470333148,531.512607076485
536.0364692455489,533.1832856412286
537.1009975321203,537.8152511301143
538.5775897843606,540.400003022022
540.285643661625,540.3199048557057
537.1718242088706,540.457584868746
537.000990304721,542.1309938707002
538.9969687857334,538.3974115028759
542.8798143230686,539.0558113087849
539.1350886196649,539.391396551438
533.2878000347771,534.4427029138836
