true,predict
846.0968574165885,834.0966758127321
862.8867246538632,849.711748063968
803.5486991400005,841.2011070122409
821.3941296339185,828.1131034547832
727.3709862903388,806.9046801295028
756.6957921297573,748.9714709969759
738.6759832240127,759.1186308418884
728.5713440115089,717.2459571312619
652.4441439607416,734.7428247542308
624.4721994668809,636.3996002009779
602.9003804515382,629.5832925147545
599.758032419696,584.3472387861723
587.7347514051174,600.0696088529422
599.2865562312762,585.9794630231278
593.7043185542368,581.9809281071529
594.1035271175521,592.0224291908447
598.4838473015903,591.8196316330371
588.6648130498673,575.514437501011
591.7491876439026,602.5402576498734
585.4833805359887,570.4730053916793
587.3445116376819,586.6037997112376
588.1394914314201,575.1433086069743
589.4690448892705,582.9397547898069
589.4071899906583,574.494731645798
596.6302892197311,596.2844878817847
599.3958734695273,585.67409703539
604.406829588452,595.5975601856098
598.6579400339122,603.5754127808185
586.627067788461,581.6684821186268
580.7578766141947,588.4271301609692
575.5920644911085,583.8907960397978
581.0582850144872,559.7439214059451
591.5106425834955,591.1644196350095
585.6178118227353,581.4184013161079
585.269704286168,581.7793297016451
583.0654877610287,572.6934250689706
577.5413053627686,597.4432312263328
572.070098833488,539.8058042523207
567.7867981653175,602.2184151072189
575.6299449875122,552.6027677790793
582.1792488338211,573.7439681543681
574.0741571219846,580.1809258093245
551.7772156574804,558.1818745583394
545.2683120545084,565.7865505817441
565.8380576133904,573.5573253470067
560.670522674938,541.7579970225366
560.1674707971982,587.9817680100488
564.4474708496398,528.1571908234232
562.9392070782056,575.1297419807679
558.3547632842782,563.6880662123748
555.5896664289684,573.179152239246
551.6044723545327,540.2034970980917
541.3722567081104,547.377373032619
536.9400714396377,535.5451250166047
537.979923170539,536.9557945054084
539.8325427604602,528.9578193757877
545.6366918150165,542.9872386197471
541.5757152458006,542.3623342573629
543.0382015886352,541.3156757920653
541.4645042619466,545.7452339502238
537.736545381165,532.3686632503268
537.2897470333148,541.8816042874641
536.0364692455489,532.952236018467
537.1009975321203,537.0301877929871
538.5775897843606,538.3081957810654
540.285643661625,535.6879515447522
537.1718242088706,536.6217641655971
537.000990304721,538.0185783973749
538.9969687857334,534.983057978207
542.8798143230686,539.6646116920131
539.1350886196649,546.1790735543045
533.2878000347771,537.5710520835031
526.474075384899,531.4652197525257
515.1953949891282,527.568600861916
518.9191477565972,513.8343474417745
518.0933644719431,517.9526472287891
514.525076861656,514.0326322359008
514.6372674739573,517.4206057140084
507.4244750140487,514.1429957350005
503.95070486445417,506.24494848839106
502.2079197815407,502.2905074887423
498.8312420982367,498.9906167332994
501.4156706849904,501.33198809100423
503.21310145768354,501.76115619513854
496.0541648198286,502.0301389113131
481.900836435586,491.28919938131156
479.14827286414027,475.2175077503572
484.8240268094371,486.56539392331774
482.4781215562724,481.96664268132633
480.9930071153727,482.05070663387005
480.7729347470635,479.1234341905731
479.9565724034069,478.7044352223525
474.6226369010356,479.2600019236431
470.1637735469372,473.81323499868387
463.1834878474591,472.32841893316294
456.9893797840486,459.8647003243609
458.0718995329773,453.95052417359165
452.4596448807904,455.1441158201309
457.0135062318807,449.52715893892395
455.7827104365333,456.060888176602
451.8870303273518,451.7735750204246
451.61785477609146,453.68786641758027
445.4298654487434,448.6604062395391
441.7674187338271,443.8155011749357
442.50092854697976,440.5062028339537
444.3995845493814,438.21059454340116
