true,predict
0.2033768604177939,0.20124295552633067
0.192269086176893,0.1964349838469359
0.1925295707100733,0.19849647890631456
0.1845335855473613,0.19217280410713733
0.1830550447164054,0.18898133133581513
0.1860938133028284,0.18821586070862678
0.184327530510018,0.18613560513023708
0.1884050076479837,0.18680130879472984
0.1852315377042002,0.18661896301206596
0.1818799647120715,0.1848642549191035
0.1915600681711315,0.1890511981084944
0.1985061652685648,0.1905075697284718
0.2000211153642014,0.19528405449263747
0.1917222796427794,0.19882478714664856
0.1825340249794356,0.19042177914445574
0.1784384800591224,0.18877838633688596
0.1838432963500931,0.18166516916962727
0.1912367260770484,0.1893272561175905
0.1884762675877204,0.18685063073247848
0.1965595236884542,0.1924265249933272
0.1991804860104536,0.19511842113844122
0.1879832340928317,0.19405726850355182
0.1868667313522312,0.19349694471320003
0.1906053315875611,0.1995926167924087
0.1873818035234507,0.1854477234173759
0.1968318386875765,0.18387891189316263
0.2009304448082509,0.19962685048680487
0.2057579671179153,0.1960719469090244
0.2019299139841655,0.20907387246389136
0.2093833587553181,0.2011746485846107
0.1993963724654947,0.2049879907087809
0.1844534036822948,0.2004182963561071
0.1687299042568494,0.1896309338950642
0.1716518676283787,0.18604823076782695
0.186970000736558,0.17561027624874956
0.214679725361658,0.18926531407248934
0.193892424100134,0.2019378237324118
0.1857899469920693,0.19442298967154428
0.1889347322133209,0.19236753591753844
0.1832817581121082,0.18646244436984152
0.1834442513399694,0.18619179443001455
0.1832130743792499,0.1882746672395149
0.1827674620438181,0.18465526156892711
0.1852820762886776,0.18309509998611231
0.1842050134268403,0.18240348350265906
0.1807336605234742,0.18531744792425606
0.1904257105195412,0.1883283284709046
0.1968217719912112,0.18962449717581478
0.2012249997011942,0.1949791102221174
0.1906638190355146,0.19675825201591002
0.1829453064720095,0.19286219522237288
0.1798068586764634,0.1882068199025845
0.1808657376136053,0.18351163290594966
0.1884904244533888,0.18489502688288686
0.179228639105164,0.18523451755258627
0.1841063836345583,0.18764816403913404
0.1876641403731654,0.18482705143133205
0.1859883920620676,0.18244921053988208
0.1863931836747856,0.1868314355588476
0.1705443893523373,0.18930664676442333
0.1766704667907581,0.17782904609465192
0.1951541334982595,0.17956298073103902
0.1966520042619279,0.18885866851383903
0.2144659380746896,0.20038146860418452
0.2124606810616236,0.20653466352525326
0.2349336922233002,0.21408865404238694
0.2093831689324657,0.21936022164411229
0.1896034508522749,0.21282677734364652
0.178902682012709,0.19693950979080987
0.1747133092370705,0.19143187574632387
0.1792154525002832,0.18379540892751778
0.2128884564182208,0.1937990240171245
0.1828868328781324,0.1918443426502234
0.1817572896897233,0.18797684391862124
0.1897032316879962,0.18773599462957755
0.1825126301810747,0.1843795569986784
0.1855102481014506,0.18688917238265793
0.1792329415977305,0.18722891176639372
0.1880917934017875,0.18364358527617108
0.1865208237804266,0.18386026912724748
0.1738449115523157,0.18534938785243957
0.1766625423832618,0.18053167308136325
0.1834538136522166,0.1818612748218575
0.1900117111482368,0.18248970303250642
0.1984815966485448,0.18938394502856
0.190298085784769,0.1927055194227655
0.1846621565803098,0.1920313795316955
0.179268168796139,0.1894047564449506
0.1812046855013698,0.1816672340164194
0.1908491149315906,0.18557489198835636
0.181786958466958,0.18389881900397986
0.1883891904892372,0.18883126338606268
0.1923119082863136,0.18710150005534879
0.1855754178675331,0.18976435528930383
0.2019931999120328,0.19077730843734664
0.1717873756980856,0.18677380069035754
0.1837396022776695,0.18654571089907937
0.1975906710384441,0.18952233560300014
0.1989851498210795,0.19143067740562714
0.2173429910763306,0.21005945728615122
0.2034384534856661,0.20904105144960147
0.2506785164148015,0.2201031417758429
0.2194862481679718,0.2187174433010409
0.1997136346299567,0.2200710300595757
0.1889209132207506,0.2097663030050119
0.1824573340045572,0.1995648313649467
0.1791531353238546,0.18581567288460824
0.2026048103873961,0.2011699479791091
0.1752004285529848,0.18359104489094877
0.1841600682020777,0.1826638070572792
0.1956041499898142,0.18832466141306553
0.1896260043457881,0.18475983123777795
0.1943862412288417,0.19631902281422603
0.1843953738324004,0.19072004980436016
0.1976040695061018,0.19422492573064126
0.2000354015038362,0.19082870147174347
0.1806802788433706,0.19045523750877494
0.1800116500558654,0.19372942873555235
0.1868952147306506,0.18492820364846035
0.1899924288379168,0.18638173461410854
0.198535645727929,0.19182902023091508
0.1910755930090854,0.19401267419247117
0.190628831835688,0.19373672017411472
0.1856084554779548,0.19098058191958522
0.1865798562929891,0.18805869009718126
0.1947447448674752,0.19259264836586854
0.1931215723811057,0.18868300002956476
0.2079350317780914,0.19763072054378494
0.2106753289476838,0.20131481951876656
0.1924694543484704,0.203821321918086
0.2204066002211962,0.21145480822928853
0.1847610337272486,0.1943997078366819
0.1989254758620617,0.20338843830744519
0.2105067403894994,0.20138575132398956
0.2127215311375482,0.2057241585681926
0.2284589491632475,0.22467944722706118
0.2180600209915709,0.21318532083016284
0.2627879093046878,0.24629150155023463
0.2347523406914178,0.23039652527339788
0.2164068190892126,0.23462658017380325
0.216156948065612,0.22512405703991342
0.2094644946300262,0.22005392692672762
0.200949231667984,0.2075226779551748
0.2140697820600897,0.22083607144470416
0.192907620494232,0.20036233832981915
0.2045558303569475,0.20181196204447177
0.2136342596475047,0.20856820191544836
0.2050010124489802,0.2039632941741265
0.2119724560197412,0.214598694121627
0.2039304645938802,0.2055639488640718
0.2161670452653692,0.21408165987054503
0.2206822329029933,0.21219592526929998
0.1979391027577811,0.20816738037223745
0.1925296234293106,0.2101337388629912
0.1961472025616696,0.19867511802372362
0.19757915059205,0.19663124211432564
0.1918421862473435,0.20156170404304147
0.1951179916153026,0.1930287826710272
0.202661827164169,0.19608365168281341
0.1894378746927253,0.19693519459347186
0.1913716372620288,0.19405975862947045
0.192913563322856,0.1977952206313716
0.2125820514874153,0.1926074821019108
0.224016795138652,0.21017122798546378
0.220846344790997,0.2176962405695135
0.1854215333718624,0.2110788238568041
0.2109755418956331,0.2186395787257173
0.173360960348217,0.18505979878437803
0.1863018787072852,0.19467323834890374
0.1991616133308155,0.1902070761353848
0.1949495069285971,0.19461626458885867
0.2056146084649297,0.2080751999230319
0.1840988691846498,0.1930488946532682
0.2298545778085647,0.21897931092033313
0.2008080990786837,0.2017179815275241
0.1894358955942008,0.20171770983419346
0.1973752166787616,0.1993328421583115
0.1952921563693223,0.19657280811821207
0.1860425087670565,0.18932305202532979
0.1855250973895083,0.19986047884421668
0.1720824730339449,0.18158518776895866
0.1803314954046956,0.17902595226119009
0.1798810715056035,0.18545865339065526
0.1691981849142746,0.1753113420478494
0.1789505195183826,0.18321925564485264
0.1793395047533966,0.1740020325464452
0.1886664433142777,0.18534387757716647
0.192852092796967,0.18794851317176317
0.1724245390965028,0.1806053647463981
0.1701617073940391,0.18173272665844462
0.1704959489559169,0.17233426494180593
0.1759918019372768,0.17471864954485117
0.1404418492390923,0.17313522628192485
0.1677783879562386,0.15887930698356434
0.1991483805504716,0.1642059020104024
0.1866232939806586,0.17504385217016874
0.186035942311023,0.18988363738025835
0.1812151963440946,0.1907850994138995
0.2209629426013425,0.19508775825797472
0.2321111582671412,0.2078227361594498
0.2334456678946151,0.22452604925515052
0.1860119793220702,0.2156251091383472
0.2008354293001591,0.22409259213170613
0.170141434360381,0.179555309760349
0.1831554694424283,0.18986746075559646
0.2136441839496099,0.18966915541780427
0.1968480672791592,0.19797900774392843
0.2075019861925515,0.21182206737472714
0.1971564688196675,0.18754851723053348
0.2122017186322601,0.22845462338179234
0.1975956047599921,0.1973499455512658
0.1911043729672297,0.1990131308562515
0.2022945166741576,0.199685372324495
0.1999263337186962,0.19877343472299822
0.2030905015154336,0.1963206407063044
0.1996764656381262,0.20318448813327983
0.1906205715275516,0.1983820849761183
0.184417141393638,0.19284935494807867
0.2035246139871228,0.190672999185752
0.1753806850090714,0.19249213150520686
0.18454761796763,0.19342735849184137
0.1983349891777968,0.1860887947247805
0.2028360003813202,0.19696036820465035
0.2009462760915945,0.20184036036862796
0.1868647557015979,0.19280474984704435
0.1939451840163619,0.19424143689422582
0.1884359419044119,0.18532879037758915
0.1950122091019474,0.1976644679947859
0.1735100685390961,0.17846115380789015
0.1960388480546873,0.19275804679680356
0.2131917093158488,0.2015616982908424
0.2117089033963746,0.19498949942049984
0.206726655762588,0.21082286947392137
0.197074134147408,0.20813198361227284
0.2403671760471636,0.22362100052450465
0.2430758710544943,0.22523360552375035
0.2474382258023647,0.24274708051934366
0.1786922604700739,0.22287302043122229
0.2000177327141339,0.221678754451823
0.1762541230824365,0.1817099463548575
0.1780009476905251,0.19052357866201755
0.2225624807353617,0.1987136466697445
0.2057605738693134,0.19560641645811166
0.2132257530582281,0.21690939071555448
0.204059576786181,0.20075327780252036
0.2030267449701426,0.2195157330995379
0.1958643360231043,0.20013526991385028
0.1896176715511151,0.19804994706309412
0.2054036322748377,0.19828716695680898
0.2050138172038726,0.19869637938952858
0.2009558283340345,0.2068289810005458
0.2032558473612234,0.20174420584448197
0.2013163139472991,0.20316671398983194
0.1910574964010972,0.19120805616934447
0.2230044313500885,0.2088780707827187
0.179258492174722,0.19941647059281203
0.1813302998947009,0.20121476961592794
0.2017534044144537,0.1941721159809215
0.2033478950013077,0.19673368233450542
0.1978106167199454,0.20002987647403278
0.1911142000660229,0.19282840608200152
0.2101419201036158,0.20063999978849453
0.2006539364066729,0.19308108958286693
0.2054276307827358,0.20943002294192511
0.1818208746966772,0.19867269919888833
0.2088699083018409,0.20178433135080853
0.2193423808237896,0.2043214686884037
0.220430690816357,0.21039263517280027
0.214494160680024,0.2187414679555646
0.2029328154916734,0.2145073273050404
0.2445577135918061,0.23304243134563282
0.2401003959966753,0.2254123468986976
0.2442207146517828,0.24736353383287035
0.1762514854229008,0.20998634023288448
0.1971643130087373,0.2217877461877495
0.1812779847811889,0.18266846235213555
0.1824264915697977,0.1866156935065603
0.2317125527874682,0.21047601551564712
0.220995297475287,0.20102238363395916
0.2226039455388818,0.22606613338484746
0.209442028434975,0.2133708123436717
0.2071555203942529,0.21888572291890596
0.2017077455798739,0.2091904974671671
0.1944779193590582,0.20343373857866012
0.2147689074838977,0.2042677459262071
0.2038036651679853,0.207609859034947
0.193583032376238,0.20660098882611402
0.2026446291271141,0.200321928490345
0.2069331689034208,0.20490555816158354
0.1909390634311052,0.19107556880741638
0.2279873887069454,0.21770126376936674
0.1743670557979148,0.19692316809350743
0.1616463417235837,0.19529747364619424
0.1857078810884813,0.18453873099574392
0.1885747043441772,0.18035968356937976
0.1769684504830597,0.18296865334211967
0.1722107252421691,0.17615133343508038
0.1947142439341092,0.1875929517584872
0.1911349003838219,0.17515857718073527
0.1883832899541028,0.1955317549624715
0.1682270422794718,0.18390792905085399
0.1914307690068827,0.19062066430347918
0.1889970044433487,0.18458746324045616
0.1907100770292988,0.18851945674541407
0.1952078936715036,0.19205877827844003
0.1722493708586608,0.18941308730118198
0.2015353883568535,0.20594533492215195
0.1963671337167472,0.18665280017534708
0.1935366539438206,0.2045216405174516
0.1251315042636571,0.16324261655079972
0.1577539055634884,0.17221215180843175
0.1479537717604,0.1427596202310189
0.1493118813571951,0.14906803167640956
0.1988994119853792,0.17839296078199826
0.198181704686098,0.17088521421002995
0.1923330461660111,0.1958153851523582
0.1844666755079611,0.1843938500380281
0.1797238910187744,0.19197180750611556
0.1851907656132994,0.18455376781974342
0.170300554732766,0.18145867944574337
0.2141438875453312,0.1855759453008769
0.18335910172015,0.19337075923411715
0.1734865827371108,0.1893945630263012
0.1945824399349914,0.18621764592721565
0.2075801097429051,0.19658894839568408
0.1947210646435757,0.18400441297029876
0.2259341808135959,0.22272842120049158
0.179858814117189,0.19602181120390524
0.1608277407707797,0.18886447879461526
0.1796150235227059,0.1873383887966103
0.1895408356740226,0.17831968540945753
0.1805132070183698,0.17883933484913497
0.179431584891859,0.17836685427477333
0.2019376327856869,0.1937265881210368
0.2058883106326747,0.1870204369964343
0.2002880730511786,0.20229271427132064
0.1799165585946907,0.19860568356550726
0.1999116450898095,0.20061010390260053
0.1916482387975206,0.189926503336718
0.1966164666214022,0.19448624855863417
0.1849019627442396,0.20308649026954093
0.1828559879199646,0.18171294816318606
0.2055978855181695,0.20137041385728646
0.1950875717892445,0.19084091040717335
0.2031702954824721,0.20038210445836385
0.1531134041450361,0.16713073952596985
0.1716731014204343,0.19399495409745807
0.1699161271235093,0.16135286216821046
0.1776226913355698,0.1702564079666014
0.2139648606040168,0.20055794180070516
0.2314803576391352,0.19408581590997895
0.2193768332735233,0.2166395855500887
0.2128829468768264,0.21509212748820455
0.2028675593436771,0.21664190016593715
0.2059718343807855,0.21527469597034724
0.1814717386980467,0.19824239614701472
0.2234538662817962,0.21211320178504123
0.1854527886084186,0.19667036995747672
0.1767509025135516,0.1942688780677246
0.2041706353907761,0.19461557219175113
0.2240297509580647,0.20565056799290848
0.2116548373952255,0.20019404825010545
0.210555805759665,0.23284018269107803
0.1857024169112539,0.1980919207337196
0.1650924298833267,0.1867634277579569
0.1748464172729707,0.18565258438892215
0.1906559712093733,0.17994084776530725
0.1810024283049594,0.18130296133902424
0.1793017882177145,0.17872393354319313
0.1897893349833422,0.19076975143697644
0.2028583185283702,0.18813262989756807
0.2010218619757967,0.1942627636209431
0.1909946676374414,0.19673229836830908
0.1999957490629927,0.20529396799344587
0.1926165904931324,0.19096403831358977
0.184177354733571,0.19944679217779482
0.1712363897355944,0.1876427898098734
0.1847443401927366,0.17843689938486182
0.2136376896966377,0.1926147752262052
0.2020058160689197,0.19268357124808277
0.2173399703843666,0.2088296675434068
0.1859458059930765,0.18790342136504076
0.1854297352608996,0.20918907288965655
0.1912521256184221,0.18536391183682385
0.201736565048594,0.1949602793165847
0.2255799348830552,0.21541859274893468
0.246904994424166,0.2208303676484812
0.2311519907565865,0.229703022835439
0.2416200171319558,0.23235298877516522
0.2271699421107215,0.23585182197339133
0.2232861307660227,0.23842437100286962
0.1874334179174015,0.2138075317355065
0.2233935290190414,0.2251671040239826
0.1736572292907803,0.1978888873544591
0.1785227567163694,0.19154754816969002
0.2006220762588082,0.19507745114699743
0.2219023422729458,0.20447420587864357
0.2116839565931877,0.2016172762053337
0.2046059719097258,0.21319978862392633
