Epoch,MSE
1,0.0007790508888950997
2,0.0006996543462169536
3,0.0006495380009538111
4,0.0005860651723374394
5,0.0005531991447679785
6,0.0005348325477892225
7,0.0005123053934580754
8,0.0005006132453907083
9,0.0004966618832923258
10,0.0004844917587702565
11,0.0004770100397735087
12,0.00047206832724060866
13,0.0004605593672602616
14,0.0004513597998071622
15,0.0004499058874765345
16,0.00044440346420148856
17,0.0004442230282837487
18,0.0004406235070004341
19,0.00043977785126431135
20,0.00043862881644754904
21,0.00043699876908226355
22,0.00043572581017591706
23,0.00043383863623819264
24,0.0004331613149396703
25,0.0004326957146064509
26,0.00042957540539449366
27,0.00042796379858044256
28,0.00042558149160321155
29,0.00042314068846999165
30,0.00042289439018934746
31,0.00042117235244359876
32,0.0004201558320950509
33,0.0004198396075740358
34,0.00041905798192552746
35,0.00041867226345225825
36,0.0004181156104819835
37,0.00041803729895469104
38,0.00041761384806455706
39,0.00041744965533368176
40,0.0004173419956115023
41,0.0004171736185770733
42,0.00041693140996778655
43,0.0004167204379631735
44,0.00041666665782369395
45,0.0004162716885043781
46,0.0004161263094058524
47,0.0004158279718987265
48,0.0004156574637213339
49,0.00041556430211135833
50,0.00041536487628016967
51,0.00041520081863693245
52,0.0004150223503597187
53,0.00041478007860393614
54,0.00041451908341622734
55,0.00041443333756694664
56,0.00041419445717909894
57,0.00041403297765844644
58,0.0004137482817410291
59,0.0004136111778942055
60,0.0004135007737106323
61,0.000413358512276788
62,0.00041321300784821584
63,0.00041305121997442534
64,0.0004129774452286019
65,0.0004128791450704476
66,0.00041279885585517604
67,0.0004127166819696202
68,0.0004126500371920297
69,0.0004126134893131622
70,0.00041251961312821673
71,0.0004124567777405355
72,0.0004123580428716187
73,0.00041226495489672584
74,0.0004121985184948569
75,0.00041211286255824663
76,0.00041201287444040416
77,0.00041193875316106253
78,0.0004118410830626163
79,0.00041170730044171787
80,0.00041159241068692393
81,0.00041147477780433824
82,0.0004113056158174587
83,0.0004112357527050873
84,0.00041113445841776974
85,0.0004110547565966748
86,0.00041095750688489673
87,0.0004108838683621484
88,0.00041082636593548145
89,0.00041077561897966375
90,0.0004107176525131314
91,0.0004106726671778685
92,0.00041063936506446593
93,0.00041060435911743676
94,0.00041058080725727336
95,0.0004105151586199468
96,0.00041049909393861154
97,0.0004104477733634197
98,0.0004104220806869664
99,0.0004104018018718237
100,0.00041038898196185474
101,0.0004103482150106934
102,0.0004103318525967811
103,0.00041032409545858597
104,0.00041029431003535585
105,0.0004102700994967318
106,0.0004102519622655986
107,0.00041023941659843377
108,0.0004102198543882766
109,0.00041020379517314336
110,0.0004101892363133654
111,0.0004101679816959464
112,0.00041014808728585985
113,0.00041014034223196523
114,0.0004101039240927977
115,0.00041007722490372505
116,0.0004100443127091786
117,0.00041000467683231274
118,0.0004099639715049331
119,0.00040992577043269415
120,0.00040988529418739013
121,0.000409859208414069
122,0.00040983856452347396
123,0.0004098176457604614
124,0.0004098053190621153
125,0.00040978080518427537
126,0.00040974815638530627
127,0.00040973042894508016
128,0.00040971147289682445
129,0.0004096962290387279
130,0.0004096775059052498
131,0.0004096667747948321
132,0.0004096441910259596
133,0.00040962142013013976
134,0.000409598253464963
135,0.0004095716318624316
136,0.0004095310215110913
137,0.00040949669834380485
138,0.00040946476631455316
139,0.0004094312042718194
140,0.0004093906062700343
141,0.0004093163826593874
142,0.00040924814409824275
143,0.00040917861000347265
144,0.0004091535140761017
145,0.00040906960806448686
146,0.0004090039962589916
147,0.0004089519954873465
148,0.00040890812603840945
149,0.00040887701565411866
150,0.0004088239074538972
151,0.0004087932345574197
152,0.00040870667367911824
153,0.0004086544577366941
154,0.00040855672149298593
155,0.00040852153085450214
156,0.0004084771570131584
157,0.000408415201577822
158,0.00040840075666800826
159,0.0004083693407322187
160,0.0004083444110862739
161,0.00040831579549892994
162,0.00040828954478052337
163,0.0004082664985797593
164,0.00040823928850003177
165,0.00040820477869645786
166,0.00040818806307581245
167,0.00040816784575218993
168,0.0004081372096101218
169,0.0004081184498953425
170,0.00040810077949849033
171,0.00040808893821530636
172,0.0004080686163180325
173,0.0004080461003547839
174,0.00040801884977928156
175,0.00040799875770861104
176,0.0004079804729801295
177,0.00040795196718684026
178,0.0004079237430024674
179,0.00040790914132241945
180,0.00040789308839689933
181,0.0004078803651835473
