Epoch,MSE
1,0.012678424891206092
2,0.008681163862039959
3,0.007218040778391153
4,0.006015788719852318
5,0.005069768744487282
6,0.004350730584229569
7,0.003803701630958521
8,0.0033839690204298645
9,0.003056374410866178
10,0.0027953896204430217
11,0.0025838135650494017
12,0.002409622899809707
13,0.0022634376681989407
14,0.0021386605442897345
15,0.0020307130031393425
16,0.001936220610129728
17,0.0018525613853405509
18,0.0017776816261197404
19,0.0017100318568854282
20,0.0016483974230965858
21,0.0015917443199427212
22,0.0015391796346054295
23,0.0014899796632264655
24,0.0014435678234143118
25,0.001399485790494105
26,0.0013573793222881783
27,0.0013169911171944779
28,0.0012781709896624487
29,0.0012408533782284643
30,0.0012049946893125775
31,0.0011705488432264312
32,0.0011374495906279704
33,0.00110563537151562
34,0.0010750428711081815
35,0.0010455998287449853
36,0.0010172318998000036
37,0.0009898884780805484
38,0.0009635802889446408
39,0.0009383804143851136
40,0.0009143663942822614
41,0.0008915688977173009
42,0.0008699767075430262
43,0.0008495560520689626
44,0.0008302434499294416
45,0.0008119444891506007
46,0.000794537680701831
47,0.0007778915259247721
48,0.000761908749453622
49,0.0007465523405895707
50,0.000731846787483472
51,0.0007178523626824206
52,0.0007046347985192438
53,0.0006922423913235432
54,0.0006806899236496635
55,0.0006699593365620668
56,0.0006600079182329148
57,0.0006507771916717816
58,0.0006421960059916265
59,0.0006341855011988947
60,0.0006266702971797084
61,0.0006195762253425142
62,0.0006128496300970891
63,0.0006064551325977078
64,0.000600371257304859
65,0.0005945885548012907
66,0.0005891039236215787
67,0.0005839204293866775
68,0.0005790430755421237
69,0.0005744776237395843
70,0.0005702275602770924
71,0.0005662905261548136
72,0.0005626565769554938
73,0.0005593108581310448
74,0.0005562332806969446
75,0.0005534005461115769
76,0.0005507890908966993
77,0.0005483745753419181
78,0.0005461344562756532
79,0.000544048343047373
80,0.0005420985518572412
81,0.0005402709198986283
82,0.0005385532886465115
83,0.0005369357435554846
84,0.0005354091623860416
85,0.0005339677983246619
86,0.0005326047662834186
87,0.000531314047740936
88,0.0005300912802711908
89,0.000528931142951085
90,0.0005278294767492923
91,0.0005267820458567467
92,0.0005257851251011383
93,0.0005248359638165232
94,0.0005239310957607289
95,0.0005230678562202502
96,0.0005222437701175093
