true,predict
846.0968574165885,809.0705243825934
862.8867246538632,847.8390272263658
803.5486991400005,857.9736345950647
821.3941296339185,811.2081607576068
727.3709862903388,821.5719286063431
756.6957921297573,738.5918574326088
738.6759832240127,757.7308576582584
728.5713440115089,736.6214986790013
652.4441439607416,724.5766252515723
624.4721994668809,651.4477965086261
602.9003804515382,623.2228097841024
599.758032419696,604.9587495713023
587.7347514051174,593.6768184269989
599.2865562312762,592.1405747767999
593.7043185542368,593.939183434873
594.1035271175521,597.3552757902517
598.4838473015903,593.8970627007369
588.6648130498673,602.4753049559116
591.7491876439026,591.8964366057011
585.4833805359887,599.3837100490379
587.3445116376819,584.6822342595782
588.1394914314201,589.1526761118395
589.4690448892705,585.6243372864478
589.4071899906583,588.162553763746
596.6302892197311,593.6488857684313
599.3958734695273,592.8582394742599
604.406829588452,599.8977490200685
598.6579400339122,608.8890568768421
586.627067788461,591.1280936476918
580.7578766141947,592.3735048470053
575.5920644911085,573.5378522744456
581.0582850144872,579.1481137811261
591.5106425834955,580.3373194934858
585.6178118227353,592.3092603788268
585.269704286168,584.0570935630892
583.0654877610287,586.0390791543578
577.5413053627686,581.4824799348874
572.070098833488,580.2944389919563
567.7867981653175,575.0917496745767
575.6299449875122,565.7084805480572
582.1792488338211,567.1304051775669
574.0741571219846,583.3981252384298
551.7772156574804,564.8315519934797
545.2683120545084,555.7489909340549
565.8380576133904,546.9349137725577
560.670522674938,563.1535947817165
560.1674707971982,563.918823677132
564.4474708496398,548.1980934254236
562.9392070782056,568.5148636815615
558.3547632842782,565.8425558464467
555.5896664289684,561.8567313075839
551.6044723545327,549.3243581868982
541.3722567081104,551.0507198744616
536.9400714396377,538.8335240073515
537.979923170539,535.7069535092185
539.8325427604602,535.7789221053994
545.6366918150165,540.0085762068369
541.5757152458006,542.8444880422995
543.0382015886352,542.3773774005874
541.4645042619466,542.2217537688443
537.736545381165,539.8665864629586
537.2897470333148,538.1571752693885
536.0364692455489,537.0417973479343
537.1009975321203,536.9394896189226
538.5775897843606,535.8509281000465
540.285643661625,536.6723988252373
537.1718242088706,538.2469746262431
537.000990304721,537.0123044420701
538.9969687857334,537.4617748506311
542.8798143230686,538.6072084771237
539.1350886196649,543.9092376459565
533.2878000347771,539.3127755368567
526.474075384899,532.378612882124
515.1953949891282,523.950007838436
518.9191477565972,513.6240075032623
518.0933644719431,519.5991845528941
514.525076861656,516.1926672216929
514.6372674739573,512.566117023615
507.4244750140487,513.3455671647245
503.95070486445417,506.5183713145588
502.2079197815407,502.40523419074304
498.8312420982367,499.8075208266456
501.4156706849904,501.4317193696988
503.21310145768354,502.5938213775173
496.0541648198286,501.44335422126693
481.900836435586,492.21714539065573
479.14827286414027,479.9022126926189
484.8240268094371,480.52452873728356
482.4781215562724,483.0454049538585
480.9930071153727,481.15524049938256
480.7729347470635,479.9250905217291
479.9565724034069,479.41803262082936
474.6226369010356,479.16022283015496
470.1637735469372,474.1827198861957
463.1834878474591,469.97614042393127
456.9893797840486,461.78695831525204
458.0718995329773,455.4193679076932
452.4596448807904,456.5275162645154
457.0135062318807,451.26342337765817
455.7827104365333,455.9055567803983
451.8870303273518,454.49206626418965
451.61785477609146,452.19603393751925
445.4298654487434,450.2262220685488
441.7674187338271,444.66628063437116
442.50092854697976,441.0418781189161
444.3995845493814,441.2445441259916
446.3675188346315,444.6717861242179
445.6493624775016,444.8512433906622
448.3801274380788,444.31852386850966
436.59138706029415,446.3448821363993
428.8442633300863,436.1499859709301
429.36246265135065,428.3702377298194
429.1948005930494,428.67092209437686
425.1112104028661,429.3564303490472
423.3436777667333,424.19545467370983
422.6993954258445,420.9601536832909
411.4020656189194,419.2908790510134
414.2424147562364,409.8572095787345
409.3061638681306,413.630448932906
409.1543877953592,409.1381676899041
409.2215323198489,408.5074979607861
402.0593582259791,407.2531139568515
402.3617207452934,402.09313881068283
401.0846308798653,400.85308795630834
391.5362361113758,398.8264473059936
390.5505591419501,392.4399849604189
386.8197232635814,389.6355177652472
381.281041434021,385.6367059888963
374.08599476901,378.09760254233316
372.44834124731966,372.4868220044009
371.3193075048514,372.05697222932895
366.3295605031957,369.5079136924463
367.5209391879796,365.0619590717977
360.6789247547326,365.55160617340874
365.6495126399132,360.45861687228506
354.6686609504843,364.6448753503682
347.99983194682,354.3602800051834
334.2355359807053,346.8646662049622
330.488325446529,332.69198851198155
