true,predict
250.12884365272564,245.9039886247488
239.87891936263009,248.27183416211201
228.3497640850553,235.32885529723663
226.3823628884516,223.16612352948164
221.5266172239463,220.12609479573678
222.89124046749444,216.8349536661626
222.81288735771057,220.43973998327257
230.3875596349285,221.52213216970958
244.23069019512755,231.8432550833787
229.71764254230905,234.92844138299978
220.58373546274672,233.5386735023144
220.5942923473104,219.66661851713695
222.71280496726345,219.6736903347795
255.44226848382976,227.0622309658533
242.03543222949304,245.4165844489014
224.78185446086465,241.26864003651738
228.92446050401708,226.09856377366287
247.47634405155588,251.99580322469265
236.3328196665417,238.89525276508658
244.37673573902111,246.60559595868105
231.1093208880901,244.73287050868788
211.3126103978819,224.08978382994678
208.64482960748057,203.19230820384527
207.46199373607988,210.46018445136988
211.27903532413143,209.8600834991966
202.3801026998911,206.22900209474827
201.79657746347343,195.67500118257223
214.77877267805025,199.90335071002585
199.37038543903023,204.81332466979478
201.32166190644224,195.76389164150976
205.28073430279449,201.54849528447167
180.1544693600207,201.34226716027257
173.24213125524489,170.96088240384537
178.98974804477157,167.62059438256773
189.48822091421897,185.9236938610007
198.71415478880908,184.57016010756087
210.0299722798649,198.43215739661179
208.04698245674828,218.90064860815357
203.4102377332347,199.32294260040086
202.43476305020485,199.512408325194
202.4818482541504,207.79730488038925
214.3799326295577,205.53401930709387
209.9560954268372,209.9777539056736
191.3731449331559,204.96676939952306
187.54746869386625,191.21888863318523
187.2122844620878,184.4391164268942
196.28976226298084,187.62044757506587
194.2763289744568,195.14078550435488
205.2065060188593,200.1065778016817
223.80277998407132,215.64369342214883
209.28187691398185,211.0813322048963
197.35716767680836,202.1693695877073
211.55282279955347,198.15571619148534
224.146493592993,214.66129651854382
256.6888793017456,253.2360461274506
260.9542257382687,249.67204896039036
269.28202321902324,252.02966398272673
301.0174282520223,279.0305479416467
362.0930746329289,327.2956151275853
350.705353626428,368.0972194778677
380.67271424667535,374.2849334257408
379.61549170225913,388.1532593962672
371.5582602376013,382.39035179120054
377.0135715998347,387.3598592392646
385.6721603680121,394.16183168596933
418.5192129525029,405.4685030376812
426.1669823147456,425.0215465018786
454.0765275983685,439.234714742541
474.5258047365269,475.40982923259054
477.0921150279279,475.6220571463298
490.8989870898476,493.50540849721745
504.10630866742633,508.16854369962664
486.4125532179386,496.1156714448257
492.9171714022116,489.9639100004316
497.7098654660007,503.32003572499684
514.7801545947273,512.5087904068697
534.2869864093032,529.6753699391218
561.2218479328718,551.8656022671582
557.4057387029496,569.3679970178586
570.0620394548359,560.8522092546391
573.9909515716124,575.666595705554
578.1584529442413,581.1519165430108
602.05148429257,596.7463040223488
609.3770996934844,605.8235333435917
589.4240607912935,602.0992018380939
591.8408740426657,590.6521028580589
599.2025673601266,594.7306722903252
616.7982168124717,606.9137708737559
621.8620033024469,615.6871779581872
638.5030263098557,630.1563431616308
662.4382505185306,651.3790168108817
646.5323796135709,647.3771885600803
637.3561905443796,632.3925589665284
662.2260239344844,643.3180727103544
679.247130256144,666.8730436183422
722.3783757434475,699.4098370045233
732.5869553029274,719.4536970368558
767.4857096841191,735.9406450357295
798.6111110607234,790.8484669166164
811.9098435276445,832.0297642533005
797.2973544730311,814.9363585387802
828.0182027607889,830.6799059543116
861.175810829858,836.5463374003107
860.9929318810133,862.5860210805805
871.6904233686876,872.6040251419489
881.4095170205571,886.2782761265032
904.3872532938432,914.7947944513554
903.9881579884824,919.3672757756227
933.2278190814347,933.8878289369669
939.5283116292844,954.8528407280521
931.8198849667904,947.5837390767199
934.9372260518398,950.4201810414921
939.4328002264588,952.4761882155109
913.4141331751032,929.1490491402823
908.5792232757616,918.8074143116323
897.0503439358814,908.8547305313639
904.5743776827306,903.3212499246602
918.19952021936,911.8285241264871
941.0744305870392,932.7367839040572
926.9636853998244,932.3065351622914
943.4844507865288,930.0941004128008
941.2145840908802,940.9306527013858
939.6492278246392,938.9864076791806
960.1378997048396,954.6378484759878
965.0622306218622,961.9399336216065
935.8925309651872,946.9249927284761
928.1664826929148,935.080643763382
927.9811540480156,929.846485022733
935.9904790526812,933.7726301731285
934.1091877131356,931.3956097779601
941.608842165222,938.4311898296662
954.5320926707376,950.1719505446493
920.7248363787394,930.985294502171
901.6501855795144,900.5217908599911
917.684099414092,906.0298751515373
917.8343102126277,914.294286718123
937.9546705988477,935.5787097823559
933.528471807992,930.2788333021521
940.2984728806688,949.8558171300401
961.6690801067672,954.389474914257
959.3264902534078,966.5540257415691
933.9743194985448,943.9366256323741
963.3744357289607,953.3160819698178
954.8901093701692,984.7677227970833
938.31528779449,951.8965322858869
942.249955042071,943.298754809821
940.7771797148364,948.2915089135512
957.3419063710788,958.9978089783004
950.4874262757032,957.3228127986218
978.0932000578276,974.2446317932945
971.8498693203404,982.0508548699997
965.924989725916,967.9412243238589
964.1562571614494,973.052369268334
962.106582471994,972.4972904385228
940.6514543782628,944.4082432043414
933.3418877362084,936.4205746179961
916.6934258548288,919.8432728974817
920.8005814858436,916.581249223144
925.1740354694532,925.5859478523212
941.4732435532212,939.1916710153564
924.322151495424,927.075420773783
941.170074425582,932.0238673122918
937.4963029082966,934.888426162887
931.3779863577412,934.0847752410037
940.6368667571188,947.4032071046827
947.577477069425,945.3635829641681
921.3687773845436,927.7699021621759
911.8949782969266,916.0727554836294
908.5365708599328,911.7178418061544
906.7889540814166,913.3483933735641
904.8825641666314,904.0251686480283
905.017977112018,909.7040662333472
891.8233630956853,913.7064557194523
871.9851964662764,860.9096682679958
851.7706909784636,850.0068964352432
863.2560963045153,856.1673998040258
856.0501429114936,852.9100727322532
861.2713722261035,863.1514511013085
858.4950955261604,848.8221042266765
845.2592340966993,856.6313342492509
842.7631274695314,855.8791398244124
831.2215737292802,837.4153078247322
812.760509497782,807.4262295484965
810.6488266827544,831.186928753562
788.5435485840861,797.5321645222992
771.0370472205485,768.4716832026725
755.138959133043,764.7266159773295
734.3573574671401,744.7356251872316
729.3418119939073,739.3561848837473
709.5959176559604,714.3614883593473
702.6988602322687,720.8799704008443
685.1994907629139,686.9528975401917
663.7983813065995,670.0339382918221
648.9219082635793,653.0077902977248
627.6694493570574,638.5967746124846
615.7978071012868,600.1139503815115
592.5419648586195,595.8599578788507
567.7404164709113,564.0251337945679
554.7648357567339,554.7707589609752
540.9225006225711,542.8969674563466
543.6774169153214,540.5249084986121
524.8140359199583,516.9119385907181
534.1567407236705,524.6269844274628
530.9012898743108,519.3028734786405
515.1240308425258,517.1947525691957
512.3186596725717,516.6558167460221
518.0542111696931,515.3285816039498
503.1958341553558,496.37297281029504
499.0249903577553,493.719914511186
494.7920795514567,495.6050881419116
486.5197685698189,493.5507082745728
485.9103897816698,486.6377073729403
489.0254617798335,489.86988612313314
471.614102896092,482.0700142319589
462.9516267705956,457.8291935643937
454.73043897208726,447.8569381342621
461.56188877920215,464.12607789281026
457.7811554311217,456.4243784349635
464.0394645986981,465.17770706457094
470.2530210811426,466.44242760865666
468.2537252469822,465.5338710289785
461.512707204122,474.1394215330041
461.2142101664367,460.9978198379852
462.8640633039038,456.51010577985966
465.6617224768078,472.2505848172694
458.4533253274303,458.49845277830553
459.16376131186007,455.63653367572255
459.95203368189567,457.0868787169939
453.3028472909945,453.09699070420066
453.05547936978144,460.47829236083544
454.8221662198509,448.61815077405026
452.6254512600202,459.0391675319083
455.7366003007595,448.7604794462498
448.47688410178864,447.7125126372114
448.1509627123947,445.16249619070913
437.9126259801697,440.12494531854605
438.80714171385694,437.0335205617674
425.0305105705866,425.7365995809967
422.534139506299,409.1090838998302
416.79312919054775,413.6111483822258
403.0036904832109,405.5373133369251
406.00765917366255,405.5256319470213
396.3012976039765,390.1776144602384
402.4137147757663,401.6121140138386
408.1722081528818,398.1201595366224
391.9519744772519,394.0365050283932
383.5491515393714,387.84706412862784
388.5157495223702,388.4455022832328
383.0190963894124,377.23460846563677
381.0758612738044,378.14441500047155
371.5803662882632,377.0314498522863
362.91967485388096,364.3557092412593
357.7884700530508,360.82389002860475
358.3497228038656,360.00558570733045
340.9288344007846,343.0174910550516
333.75056148339905,330.34248066809414
330.1575309699776,323.0379309297582
328.82106844868144,329.5063205826904
322.34049639187765,319.3274773487407
323.922433446756,322.38516639960363
325.49055975270784,324.6546067493388
323.3591095575599,319.93199745588583
310.2681088797754,316.08461644077835
305.61840744229056,306.8077092105218
305.78038941404554,304.07837659802965
305.0781913838603,306.5768070892749
298.9059527334324,297.4529877662123
298.9575943192857,298.237884627521
299.35885678325474,299.41296304472684
289.1809054970831,292.641246228923
273.869704509186,288.50521438918133
279.131889873099,275.9231226860603
270.6160671546939,276.55674243173667
271.43564427251187,273.17546616538885
269.74988523914465,265.5275334207421
267.5588043292882,268.8338638398412
254.35464984479256,259.49255648572813
258.29858227229323,256.7893899121338
248.93952579664457,247.52460863298649
257.5876003752353,246.71872006862128
251.00308652779145,252.7304160204618
238.7742868965468,238.89332592662555
239.92582024883063,240.57302720331433
236.09468536571663,232.4851637325003
239.19577994368623,241.17148325327443
246.9143551371276,244.751347052499
229.67839688967683,235.50482039948588
222.76142830434893,223.1651379882401
225.97026886923425,228.49774158972176
230.83652683751424,224.3012108696203
236.25273502571588,230.52152864113935
216.39139480773736,231.02673290800072
225.69244853632296,212.68721765041008
217.96409900518327,222.63123489434514
219.800283197251,220.74752145488034
207.6056554021798,208.10022364474202
201.75616303216356,202.90414161991498
210.16075821758787,199.82044054485445
207.41720615188976,208.51015577526246
205.71083053346345,201.48751083930404
215.47036179525617,206.53836658376173
210.91844131071383,218.28621345807372
214.07563023725928,210.98290653604388
206.708376414557,207.15689566071157
201.39690748000544,204.75800468632224
191.564437231391,202.37287164257168
200.9662908460749,193.03009000661694
195.37460415353675,198.24992228622466
199.31921312341137,196.94180771833882
206.40167755460607,202.71048637617903
194.20651014803403,200.30643396547424
164.96349802293378,182.87964077534252
172.3012198768397,170.7862249076714
179.66696588366793,165.7148469607851
164.98503225597926,178.81432528780394
184.027753196217,162.6929157064391
185.4465934317835,180.87926432593957
176.41479814085704,173.29985921013312
186.48278559570363,180.73115895972697
179.1728295651764,180.51038649425178
197.23505171340656,187.11192196412932
195.11393471213623,194.0200642690556
199.78094322749945,187.75994582117795
195.8081229839985,201.58071581393355
200.7861638322657,197.26202060286505
205.07294190950935,208.17136450305486
213.24836212068965,216.24338654121289
196.13413750619364,205.06717154590106
192.2260018843022,193.92795898090793
194.46506876529017,196.9036232380261
199.71195260302375,202.031252945027
209.60798631561804,206.48422813609824
191.64756450105264,195.6734049840333
201.1190279646285,202.7315319758163
205.3388377986044,195.58271895895282
217.9808864767555,207.16986650715316
212.78940535504023,209.84978680517006
217.03433515863983,209.42338844067118
239.31866372065429,225.86514084649784
242.89102853153005,240.58500068457965
252.90421180262,244.45612255423114
334.2748386346,265.35511487266575
342.53357476395246,338.6063514050103
357.16514933803364,356.55916138526396
373.3092671367861,368.2744195037619
376.3763742162888,388.3443018216549
371.6306340260529,385.61081679178596
395.0772297688453,397.4324181579754
390.736809664596,410.15418014565665
435.1419815771763,408.91812881321795
462.09256966846425,458.270164133943
463.03191210540336,469.12490975058506
455.5782244293054,453.68104306033683
476.2760450918436,475.8692984003385
490.7554721636834,495.5229476398993
486.2452471092902,487.6212208586812
519.2381541313043,511.15127584626026
533.1222015456246,527.280033111465
529.0785691786714,533.6497224281921
546.7487120397786,549.3293080161142
546.8969517547563,550.6276816418664
568.4564439768782,569.899854352774
575.9926585978537,576.2609973913903
586.9655473763055,586.6156701666107
593.1465314339272,589.176694595446
607.8237323618345,607.3737323171719
618.5247623324647,619.4009252750986
632.811120164905,633.7867255571306
626.4752260506822,627.3820185117628
629.7719992219303,627.8082341414338
637.0398943035883,635.432583744047
648.7349084666965,646.4225169144678
666.8088480415888,657.2073255252132
655.1957565624981,653.8944354228585
667.9930042482963,663.9122977235825
691.3481820533896,666.7392833796406
710.7729396052932,696.9293497674789
713.0879104738906,703.8581000345854
723.5994125296799,711.0336254556307
749.2908687560214,737.2269204213412
747.0502878123034,748.7418498064899
754.5223601908374,749.4027222184575
798.4399721590611,787.9410133836147
813.7955852789634,807.0094785009669
834.1709836177093,828.1196026607411
870.1833028714317,854.152958458038
877.6490641371062,880.4413450061094
868.222231672795,879.3078812881238
900.3874380075001,894.3691529686175
887.9802490870958,904.4109025849102
914.6613824401492,921.3985091842054
933.7029899920848,944.0689936075754
922.375979144324,942.3156943544757
902.405641240466,920.9739408256827
910.1278801094004,923.5249675035906
910.4151207161656,924.6580562125359
894.736582630233,903.936838470722
919.4267355659752,917.8598983457802
928.7993203177753,924.1546526362706
917.2046246471864,917.937425799278
926.2097795330995,926.8803211958572
916.9673522916252,920.6246819145241
928.4796805715292,927.46303027411
932.248033117868,929.5779225470352
933.0874352680568,934.1228547201563
935.4764637397924,929.9588286807395
944.576507595924,943.4109920817957
945.4465758104724,949.4081073592471
953.4172030257988,954.1018874554129
940.7060248644992,946.7920016660636
928.9711500837656,937.6166921171025
927.386015717823,927.9629979131141
926.9521065927738,931.0095760878609
930.4985936644996,931.3940370973389
911.7304188996288,911.9583115529985
906.2010337150334,913.2282636458866
921.1025538302016,910.8857349997295
938.8963343957454,922.664424288317
919.3301162191982,929.1713896856603
918.4485879453308,913.8190859094414
926.4979773781758,927.835797905025
900.0127543597839,914.6894602155501
887.0015521973654,891.95378144608
918.5319692220004,909.5755121069245
916.3078893032632,919.6448377706786
922.100747657823,920.9772146008838
951.5419753802548,946.2766029443468
939.6686799667812,955.571900181608
909.4717385763532,928.4070466908237
936.8687399877392,935.8312962087646
910.4415355675184,927.9729819610487
929.433007001042,929.5363602191408
942.279716718703,946.4989975120568
932.9230897655932,935.6357720252264
906.1108963053548,916.5668949497136
906.522138866153,914.5609077658352
904.1810938805468,907.5599085978828
891.1947780942834,886.8566514796332
914.9865558492866,907.4524124052296
924.3342497026872,916.1134802617784
913.6163143646204,909.2839006737283
917.0842447466874,920.3128746920166
905.9477172117748,908.1965187684638
905.554601297856,913.4258031947122
910.2379292593974,909.4937915618508
900.3648883402167,908.3603791451874
903.1205996336128,899.2017737605505
905.859550903277,912.0786693416555
902.0774413433858,907.5809779500256
903.8431736672492,911.1339259039227
897.2328748086721,897.9902257204441
875.8272486100407,886.9149363685059
871.8288105797488,872.7603568711609
864.8009561029296,871.764332775524
853.7495351039466,862.7945345169114
831.861112728173,835.6202832341108
813.3709028916883,824.4576936763827
819.2060052009056,816.4090896480066
819.767015895131,824.4121141305944
799.1631110153648,798.096118010338
800.2950590483626,787.6784543450472
777.1669267756528,799.0444415767506
744.1034674009464,749.2879822003822
725.5774422721756,720.3106403826564
725.8859484445376,737.4982881773734
713.8726295222928,711.2781835080384
