true,predict
0.2033768604177939,0.19498519507247086
0.192269086176893,0.19265070066924478
0.1925295707100733,0.18154292642834388
0.1845335855473613,0.18180341096152416
0.1830550447164054,0.17380742579881217
0.1860938133028284,0.17232888496785628
0.184327530510018,0.17536765355427927
0.1884050076479837,0.17360137076146887
0.1852315377042002,0.17767884789943458
0.1818799647120715,0.17450537795565108
0.1915600681711315,0.17115380496352237
0.1985061652685648,0.18083390842258237
0.2000211153642014,0.18778000552001567
0.1917222796427794,0.18929495561565227
0.1825340249794356,0.18099611989423028
0.1784384800591224,0.17180786523088648
0.1838432963500931,0.1677123203105733
0.1912367260770484,0.17311713660154399
0.1884762675877204,0.18051056632849927
0.1965595236884542,0.17775010783917128
0.1991804860104536,0.18583336393990507
0.1879832340928317,0.18845432626190448
0.1868667313522312,0.1772570743442826
0.1906053315875611,0.17614057160368207
0.1873818035234507,0.17987917183901198
0.1968318386875765,0.1766556437749016
0.2009304448082509,0.18610567893902738
0.2057579671179153,0.19020428505970177
0.2019299139841655,0.19503180736936618
0.2093833587553181,0.19120375423561636
0.1993963724654947,0.19865719900676898
0.1844534036822948,0.18867021271694556
0.1687299042568494,0.17372724393374567
0.1716518676283787,0.15800374450830026
0.186970000736558,0.16092570787982957
0.214679725361658,0.17624384098800888
0.193892424100134,0.20395356561310887
0.1857899469920693,0.18316626435158487
0.1889347322133209,0.17506378724352017
0.1832817581121082,0.1782085724647718
0.1834442513399694,0.17255559836355908
0.1832130743792499,0.17271809159142026
0.1827674620438181,0.1724869146307008
0.1852820762886776,0.17204130229526898
0.1842050134268403,0.17455591654012848
0.1807336605234742,0.1734788536782912
0.1904257105195412,0.17000750077492507
0.1968217719912112,0.1796995507709921
0.2012249997011942,0.18609561224266208
0.1906638190355146,0.19049883995264508
0.1829453064720095,0.17993765928696548
0.1798068586764634,0.17221914672346036
0.1808657376136053,0.16908069892791427
0.1884904244533888,0.17013957786505618
0.179228639105164,0.17776426470483966
0.1841063836345583,0.1685024793566149
0.1876641403731654,0.17338022388600918
0.1859883920620676,0.17693798062461627
0.1863931836747856,0.17526223231351848
0.1705443893523373,0.17566702392623648
0.1766704667907581,0.15981822960378816
0.1951541334982595,0.16594430704220897
0.1966520042619279,0.18442797374971037
0.2144659380746896,0.18592584451337876
0.2124606810616236,0.20373977832614049
0.2349336922233002,0.20173452131307448
0.2093831689324657,0.2242075324747511
0.1896034508522749,0.19865700918391657
0.178902682012709,0.17887729110372577
0.1747133092370705,0.16817652226415988
0.1792154525002832,0.1639871494885214
0.2128884564182208,0.16848929275173408
0.1828868328781324,0.20216229666967167
0.1817572896897233,0.17216067312958327
0.1897032316879962,0.17103112994117417
0.1825126301810747,0.17897707193944706
0.1855102481014506,0.17178647043252557
0.1792329415977305,0.17478408835290146
0.1880917934017875,0.1685067818491814
0.1865208237804266,0.17736563365323837
0.1738449115523157,0.17579466403187746
0.1766625423832618,0.1631187518037666
0.1834538136522166,0.16593638263471266
0.1900117111482368,0.17272765390366748
0.1984815966485448,0.1792855513996877
0.190298085784769,0.1877554368999957
