Epoch,MSE
1,0.0016009933100567713
2,0.0015844485905215982
3,0.0015400152567008767
4,0.0015014506984086155
5,0.0014402966735348572
6,0.001420302681796431
7,0.0014195304570737153
8,0.001418039616419926
9,0.0014144952994474768
10,0.0014033261661263504
11,0.0013598466912737004
12,0.0013598466912737004
13,0.0013394097975564655
14,0.0013394097975564655
15,0.0013143340415709107
16,0.0012981986271811234
17,0.0012733037144624275
18,0.0012354940571847287
19,0.0012244813280242305
20,0.0012230371604419513
21,0.0012199333133957287
22,0.0012135747750711583
23,0.0012015541692359355
24,0.0011707156697556519
25,0.0011707156697556519
26,0.0011445359797672573
27,0.0011429106352758595
28,0.00113996280180106
29,0.001123035448436426
30,0.001123035448436426
31,0.001120589955407833
32,0.0011132339795010037
33,0.0010925979827819386
34,0.0010874778799611392
35,0.0010861485186123181
36,0.001084583355562278
37,0.0010820163880067802
38,0.0010817112631460713
39,0.0010816066851564716
40,0.0010814106856420834
41,0.0010809122036510134
42,0.0010805531447342245
43,0.0010798059024204282
44,0.0010791348375354826
45,0.0010789777401130117
46,0.0010789390256722312
47,0.0010789208824815682
48,0.0010789208824815682
49,0.001078900205713067
50,0.001078900205713067
51,0.0010788865604527366
52,0.0010788770381287918
53,0.0010788770381287918
54,0.0010788744809685103
55,0.001078873302703755
56,0.001078873302703755
57,0.001078873302703755
58,0.001078873302703755
59,0.001078873302703755
60,0.001078873302703755
61,0.001078873302703755
62,0.001078873302703755
63,0.001078870097877276
64,0.0010788675713586703
65,0.0010788628734181383
66,0.0010788595676292233
67,0.0010788595676292233
68,0.0010788590583292396
69,0.0010788555739823717
70,0.001078853597551128
71,0.0010788516115689214
72,0.0010788472701470382
73,0.0010788470720628101
74,0.0010788469843136977
75,0.0010788469843136977
76,0.0010788469843136977
77,0.0010788469762332473
78,0.0010788469709299901
79,0.0010788469709299901
80,0.0010788469709299901
81,0.0010788469598045913
82,0.0010788469508643882
83,0.0010788469390096238
84,0.0010788469390096238
85,0.0010788469390096238
86,0.0010788469379599405
87,0.0010788469379599405
88,0.001078846937238152
89,0.0010788469367653225
90,0.0010788469367653225
91,0.0010788469367653225
92,0.0010788469367653225
93,0.0010788053130561328
94,0.0010779004759440842
95,0.0010770495910531973
96,0.001076982161423851
