true,predict
846.0968574165885,823.6430571210691
862.8867246538632,849.1879005849679
803.5486991400005,843.9933459222156
821.3941296339185,817.7825746427778
727.3709862903388,808.2061237381774
756.6957921297573,750.887735731805
738.6759832240127,754.5147066569803
728.5713440115089,722.8714783732843
652.4441439607416,731.2090055379905
624.4721994668809,638.8371494942943
602.9003804515382,624.8948118875503
599.758032419696,605.7245563984884
587.7347514051174,591.9330043983275
599.2865562312762,581.8913063558332
593.7043185542368,588.8644106696388
594.1035271175521,590.5746246826965
598.4838473015903,597.7531613078136
588.6648130498673,587.3966905619639
591.7491876439026,594.8606198713162
585.4833805359887,584.4710958578324
587.3445116376819,586.9609727817812
588.1394914314201,585.6236343607541
589.4690448892705,584.3375335886833
589.4071899906583,590.2702460957179
596.6302892197311,591.9774009568342
599.3958734695273,599.323268656561
604.406829588452,600.6901787370529
598.6579400339122,598.3994817578683
586.627067788461,588.2300067519076
580.7578766141947,586.1600291065737
575.5920644911085,578.2982450208615
581.0582850144872,581.5481156787887
591.5106425834955,583.603398238546
585.6178118227353,587.0209549763249
585.269704286168,583.0095853509738
583.0654877610287,582.4594136429599
577.5413053627686,581.1579085620562
572.070098833488,549.3592817607856
567.7867981653175,588.2651075795721
575.6299449875122,543.7597116213042
582.1792488338211,570.7514027492552
574.0741571219846,585.8724429492434
551.7772156574804,558.4355315992151
545.2683120545084,571.1960447807983
565.8380576133904,550.9254399004628
560.670522674938,537.0674137012101
560.1674707971982,566.0700451938104
564.4474708496398,510.2054912197935
562.9392070782056,575.248762257371
558.3547632842782,558.2179847544336
555.5896664289684,551.7204099411714
551.6044723545327,519.0813421512778
541.3722567081104,540.0570536359527
536.9400714396377,530.3076182386784
537.979923170539,534.315518108362
539.8325427604602,530.9371382412774
545.6366918150165,544.0897389143895
541.5757152458006,540.3296210463452
543.0382015886352,540.0710781089289
541.4645042619466,545.1374775982972
537.736545381165,537.3641575460543
537.2897470333148,539.6723946892455
536.0364692455489,533.2234514760332
537.1009975321203,536.4509253912321
538.5775897843606,536.8657052339433
540.285643661625,537.7128643169739
537.1718242088706,539.4085918213644
537.000990304721,540.5858735893771
538.9969687857334,538.8237336228862
542.8798143230686,540.7568928712207
539.1350886196649,539.6570612983575
533.2878000347771,532.3097392034267
526.474075384899,530.368250758259
515.1953949891282,523.9366236485863
518.9191477565972,518.0853127218903
518.0933644719431,523.269404857212
514.525076861656,514.1794034290785
514.6372674739573,512.3684742681071
507.4244750140487,509.7227388196201
503.95070486445417,504.3506527190235
502.2079197815407,501.42597666046436
498.8312420982367,498.50518713963675
501.4156706849904,502.14791091304
503.21310145768354,502.9780693085435
496.0541648198286,498.1003387152995
481.900836435586,484.3538267737875
479.14827286414027,477.5811151547565
484.8240268094371,488.652691957349
482.4781215562724,481.9555664934779
480.9930071153727,480.4131134106424
480.7729347470635,479.4980092654046
479.9565724034069,478.7948439984753
474.6226369010356,478.568958882006
470.1637735469372,471.95707714487475
463.1834878474591,467.57982868836433
456.9893797840486,458.03787527989135
458.0718995329773,454.22004140660187
452.4596448807904,457.1201703373771
457.0135062318807,451.6703665322319
455.7827104365333,457.7834985094391
451.8870303273518,451.84790026866546
451.61785477609146,451.8764146999462
445.4298654487434,449.28874270807677
441.7674187338271,443.87619813351375
442.50092854697976,440.881438228028
444.3995845493814,440.4847548516243
446.3675188346315,443.95525919286433
445.6493624775016,445.28743954454194
448.3801274380788,444.77091000747663
436.59138706029415,445.88162253375486
428.8442633300863,436.7395223381007
429.36246265135065,429.7014574708473
429.1948005930494,430.28021924262043
425.1112104028661,427.2698545198036
423.3436777667333,419.2157425589386
422.6993954258445,417.79691326703005
411.4020656189194,416.9320572856227
414.2424147562364,412.21677193378446
409.3061638681306,412.5499083872708
409.1543877953592,406.77141729502824
409.2215323198489,408.26406534220615
402.0593582259791,402.2534262414936
402.3617207452934,399.74029756990063
401.0846308798653,400.2850858086327
391.5362361113758,398.67141337462635
390.5505591419501,392.209822454425
386.8197232635814,389.6209184382505
381.281041434021,382.77303155219016
374.08599476901,373.59279571223163
372.44834124731966,369.99942497096356
371.3193075048514,373.5434392723936
366.3295605031957,368.7502962720929
367.5209391879796,363.8913399545476
360.6789247547326,364.94563250441047
365.6495126399132,359.50935396230034
354.6686609504843,362.216221949873
347.99983194682,350.5348857198047
334.2355359807053,344.12907065154525
330.488325446529,329.0064743771559
352.5158391103526,331.1400560253506
344.82671542509473,347.43368439282267
345.9916156600808,344.6342500144385
342.0925221027407,342.09367969512584
338.1263326966951,338.3222970259437
328.72198646979587,341.4054717739072
322.3365909304827,323.660476828753
320.02345119332097,319.6150062880245
319.37467666085485,319.5578599132922
325.7974472312999,318.78112050896897
