Epoch,MSE
1,0.22285989838914744
2,0.050761450509076385
3,0.022503582671129937
4,0.006509294563759811
5,0.0028086936133373563
6,0.001469860072496638
7,0.001318859473309074
8,0.001175717583190255
9,0.001175717583190255
10,0.0009696869564154428
11,0.0009220639601923229
12,0.000912471557860241
13,0.0008764070102794781
14,0.0008764070102794781
15,0.0008538224095920799
16,0.0008538224095920799
17,0.0008538224095920799
18,0.0008525260478798031
19,0.000842524707618818
20,0.000828636358608837
21,0.0008212063136864925
22,0.0008090369286932282
23,0.0007919827055258546
24,0.0007787779546440854
25,0.0007752223159613567
26,0.0007332616877313058
27,0.0007332616877313058
28,0.0007178787912437198
29,0.0007051627654550772
30,0.000682868224565598
31,0.000671390076599932
32,0.0006673975945893422
33,0.0006363451397244204
34,0.0006134995625387707
35,0.0006134995625387707
36,0.0006127726941625844
37,0.0005948657449204308
38,0.0005948657449204308
39,0.00059183020906668
40,0.00059183020906668
41,0.0005908029793370745
42,0.0005790675967606018
43,0.000576927584238436
44,0.0005637799451796346
45,0.0005637799451796346
46,0.0005597608979913074
47,0.0005549107911925375
48,0.0005549107911925375
49,0.0005549107911925375
50,0.0005549107911925375
51,0.0005544294920023741
52,0.000549318176419827
53,0.0005488248521422978
54,0.0005488195871076866
55,0.0005476433051303643
56,0.0005472664782294734
57,0.0005466711967149882
58,0.0005466567666713033
59,0.0005466567666713033
60,0.0005460818535062174
61,0.0005453685149645716
62,0.0005437329708051453
63,0.0005436701039360297
64,0.0005420072658691403
65,0.0005389083369835516
66,0.0005389083369835516
67,0.0005354196751082994
68,0.0005340627750413645
69,0.0005295768701236535
70,0.0005294877326485777
71,0.0005294877326485777
72,0.000526695727842351
73,0.0005260742738191532
74,0.0005260742738191532
75,0.0005259036126429217
76,0.0005200210966858859
77,0.0005150705241066558
78,0.000514731310539052
79,0.0005129516098954116
80,0.0005122712392563035
81,0.0005083028632716866
82,0.0005073386890302915
83,0.0005061531352222769
84,0.0005040963034209143
85,0.0004976548294202972
86,0.0004976548294202972
87,0.0004944106054870999
88,0.0004926667602181783
89,0.00049025763144252
90,0.00049025763144252
91,0.0004899335285406089
92,0.0004885175147409787
93,0.00048779729092470153
94,0.00048626989050249965
95,0.00048626989050249965
96,0.00048355558208779803
97,0.0004809721803273167
98,0.0004809721803273167
99,0.00048018712960289014
100,0.00048018712960289014
101,0.00047919301756170013
102,0.00047919301756170013
103,0.0004783553794074157
104,0.00047819036111139065
105,0.000475515513908912
106,0.00047302046564327567
107,0.0004729755556125459
108,0.0004710137587324151
109,0.00047063813855342156
110,0.00046957762027606325
111,0.00046957762027606325
112,0.00046957762027606325
113,0.000469576272670545
114,0.00046957088100213116
115,0.0004676584983462422
116,0.0004667588326196757
117,0.00046659793482518153
118,0.00046659793482518153
119,0.00046650645942041224
120,0.00046393264770334567
121,0.00046393264770334567
122,0.00046333572694684364
123,0.00046333572694684364
124,0.00046310774492781245
125,0.00046310774492781245
126,0.00046235211652139916
127,0.00046206219050019966
128,0.00045921952220126223
129,0.00045921952220126223
130,0.00045869305284744076
131,0.0004572404399641805
132,0.00045582670099257914
133,0.00045582670099257914
134,0.00045582670099257914
135,0.0004545990087374575
136,0.00045373561422383854
137,0.0004529528564352294
138,0.0004529528564352294
139,0.0004501261901038403
140,0.00045008783309413974
141,0.00044866871313741804
142,0.0004483977594889222
143,0.00044757645887862085
144,0.00044755951937085875
145,0.0004470701587254502
146,0.000447049459453644
147,0.00044660999293882637
148,0.00044439078586984497
149,0.00044160469412695655
150,0.0004408448215821379
151,0.000440194236968561
152,0.00043975367163862045
153,0.00043975367163862045
154,0.00043975367163862045
155,0.0004385283603752431
156,0.00043833378739907775
157,0.0004358187412118056
158,0.0004336845079975045
159,0.0004336845079975045
160,0.0004336845079975045
161,0.00043319562246586194
162,0.00043319562246586194
163,0.00043060081774519735
164,0.00043048892782135824
165,0.00042863419022925255
166,0.00042417496490945825
167,0.00042411877390830687
168,0.0004216941470671287
169,0.0004209416435223233
170,0.0004182124766944388
171,0.0004161119566818808
172,0.00041361260740650985
173,0.0004094349550483409
174,0.00040861650968002225
175,0.0004028324817246469
176,0.0004003873999439436
177,0.00039750837143664666
178,0.00039750837143664666
179,0.0003956907578931446
180,0.00038767795064090753
181,0.00038573266042232177
182,0.0003848113432108292
183,0.00038468842479922526
184,0.0003797887513712589
185,0.00037751017914692164
186,0.00037377153716090463
187,0.0003729364909274794
188,0.00037291190929983646
189,0.00036927736866424285
190,0.0003692288892394174
191,0.00036915569478718045
192,0.00036909174612398296
193,0.0003687300315721942
194,0.00036680579301290864
195,0.00036535853524551586
196,0.000365294540063292
197,0.00036526582493953376
198,0.00036449809923509686
199,0.00036429366621615344
200,0.0003632507889449282
201,0.0003630211143845772
202,0.00036222054896401635
203,0.0003622128911417157
204,0.000362187811867505
205,0.00036170832664655337
206,0.0003616087403363662
207,0.0003616087403363662
208,0.0003616087403363662
209,0.0003611807086779273
210,0.00036082712409009137
211,0.00036018664840020557
212,0.0003601198914395276
213,0.00035982114029393784
214,0.00035982114029393784
215,0.00035981214001225883
216,0.0003597615060098822
217,0.00035930446817988864
218,0.00035930446817988864
219,0.0003580590962461224
220,0.0003580590962461224
221,0.0003574637946451798
222,0.00035734523319789964
223,0.00035734523319789964
224,0.00035656952507770207
225,0.00035656952507770207
226,0.00035634976402032785
227,0.0003560746546312184
228,0.0003560072227007564
229,0.0003546045390576276
230,0.0003545913968209942
231,0.0003545829243408264
232,0.00035457760480373706
233,0.0003544912292043419
234,0.00035440635027299435
235,0.00035397760446102177
236,0.0003538885984842762
237,0.00035357633727747464
238,0.0003535041435640457
239,0.0003535041435640457
240,0.0003532262836847161
241,0.0003532262836847161
242,0.00035294469878643405
243,0.0003523755042142044
244,0.0003518529851132159
245,0.00035184990671586726
246,0.0003515586398267018
247,0.0003514075289988206
248,0.0003510285527182671
249,0.0003509192948276551
250,0.0003507948789806793
251,0.0003507390837920945
252,0.0003507390837920945
253,0.0003505433029142584
254,0.00035031692819407394
255,0.0003502299718370389
256,0.0003502050243658131
257,0.0003500620362938027
258,0.0003500589592228515
259,0.0003500516217504297
260,0.00034990547568945096
261,0.0003497852712839484
262,0.0003497353130731187
263,0.0003494926857125809
264,0.0003494533774302686
265,0.00034931387879182633
266,0.00034930645040900845
267,0.00034922371421757924
268,0.00034920077829003125
269,0.00034895346728575517
270,0.00034883783674889295
271,0.00034872919826282715
272,0.00034866195278270977
273,0.000348462378473662
274,0.000348462378473662
275,0.000348462378473662
276,0.00034825967794837313
277,0.0003479589966623356
278,0.0003479363136087703
279,0.0003477962190973122
280,0.00034776419603495387
281,0.0003471580895935475
282,0.00034714137201645706
283,0.0003471354742399707
284,0.0003470977791102354
285,0.0003466864646970928
286,0.0003464690772696261
287,0.00034646758183964384
288,0.00034644579321681533
289,0.00034644579321681533
290,0.00034613138873307547
291,0.0003460139597844835
292,0.0003459444330865812
293,0.0003459444330865812
294,0.0003458917925347703
295,0.00034574232754328423
296,0.0003456790821919527
297,0.00034557545548176096
298,0.00034547416327671454
299,0.00034525014084118715
300,0.00034525014084118715
301,0.00034522343689591834
302,0.0003452096447672008
303,0.0003451987609183593
304,0.0003451987609183593
305,0.00034515344821319096
306,0.0003449731571285765
307,0.00034484527342300156
308,0.00034484512434806053
309,0.00034479198061556943
310,0.0003447908135634919
311,0.00034469459603283424
312,0.00034469459603283424
313,0.00034466769051078245
314,0.00034457969835049134
315,0.0003444303279316089
316,0.0003444303279316089
317,0.00034401588091828594
318,0.00034390238585905417
319,0.00034362537373454534
320,0.00034362537373454534
321,0.00034362537373454534
322,0.00034351030311940414
323,0.00034325931194741555
324,0.0003432091133640114
325,0.0003431544086881716
326,0.00034314164589686706
327,0.00034299490596899
328,0.0003429126107780274
329,0.0003428676793590232
330,0.00034286349732274093
331,0.00034283899179688235
332,0.0003428387251641309
333,0.0003426335553484928
334,0.0003426335553484928
335,0.00034259434604878484
336,0.00034259434604878484
337,0.00034259434604878484
338,0.00034248629881571645
339,0.00034248629881571645
340,0.00034244064170327917
341,0.00034238184089823895
342,0.00034238184089823895
343,0.00034238184089823895
344,0.0003423657329581127
345,0.00034234864639940766
346,0.00034216160485242694
347,0.0003421528314114157
348,0.0003421203332797363
349,0.0003420029981432704
350,0.0003420029981432704
351,0.0003419185919895299
352,0.0003418259204700682
353,0.0003417745247692583
354,0.0003417221680580673
355,0.00034171834304585515
356,0.00034164495463382885
357,0.0003415135838516315
358,0.00034151292849249906
359,0.000341404261832503
360,0.0003412952186942848
361,0.00034129504285108176
362,0.00034128947103143406
363,0.00034120194630514255
364,0.0003411309468016091
365,0.0003410839867297656
366,0.00034100940728083213
367,0.00034100521620421585
368,0.00034098721972408686
369,0.0003409280128393037
370,0.00034086886052652474
371,0.0003408159544727592
372,0.00034073426008117365
373,0.00034064017876429137
374,0.00034064017876429137
375,0.00034060831585744063
376,0.00034060831585744063
377,0.00034055243433716523
378,0.00034046910364073286
379,0.00034045965283207116
380,0.00034040890422484994
381,0.00034035827434376604
