true,predict
846.0968574165885,863.2547841256261
862.8867246538632,855.907347891857
803.5486991400005,832.8492296334991
821.3941296339185,824.8264911659335
727.3709862903388,805.8410485324323
756.6957921297573,755.7505865457537
738.6759832240127,738.8594742893041
728.5713440115089,722.3189865814674
652.4441439607416,717.3733388224558
624.4721994668809,646.9910135143106
602.9003804515382,609.1931623142559
599.758032419696,596.1588379008891
587.7347514051174,580.763779331669
599.2865562312762,586.0566796014598
593.7043185542368,583.419877378982
594.1035271175521,580.1264076759854
598.4838473015903,600.1815777545033
588.6648130498673,578.5941699011412
591.7491876439026,592.7342438935702
585.4833805359887,578.2644507600398
587.3445116376819,584.0700798358878
588.1394914314201,580.4370903341702
589.4690448892705,584.4896428240128
589.4071899906583,585.5120675025911
596.6302892197311,595.9457942117912
599.3958734695273,599.2226635121079
604.406829588452,600.1783065191947
598.6579400339122,599.6382251041897
586.627067788461,579.3982751564681
580.7578766141947,586.2234855736159
575.5920644911085,582.1940488064077
581.0582850144872,577.0005123993138
591.5106425834955,595.6475472935629
585.6178118227353,585.0682972552697
585.269704286168,588.592903856868
583.0654877610287,592.9178734755238
577.5413053627686,583.6405574934175
572.070098833488,536.4111542015418
567.7867981653175,605.7931661355243
575.6299449875122,534.1275865223428
582.1792488338211,577.7822505538406
574.0741571219846,593.1775369398072
551.7772156574804,560.7472222988681
545.2683120545084,595.5069388708247
565.8380576133904,573.0731510932745
560.670522674938,530.1302135289658
560.1674707971982,590.340228454331
564.4474708496398,499.49840187317204
562.9392070782056,596.2999041374235
558.3547632842782,560.3264894692139
555.5896664289684,564.9806091294424
551.6044723545327,506.70592685833265
541.3722567081104,534.8926997179091
536.9400714396377,526.0179963237514
537.979923170539,534.5201379800249
539.8325427604602,527.3791918172118
545.6366918150165,546.466572940678
541.5757152458006,538.9824432869628
543.0382015886352,540.3769289424038
541.4645042619466,545.8720898806259
537.736545381165,534.083265999114
537.2897470333148,540.451812869176
536.0364692455489,531.7298831011641
537.1009975321203,536.5381262272385
538.5775897843606,536.3160494424831
540.285643661625,538.0593420471231
537.1718242088706,539.1957270579476
537.000990304721,543.0918120480728
538.9969687857334,540.888757223015
542.8798143230686,544.6225903603873
539.1350886196649,540.0867519889654
533.2878000347771,530.8633516895164
526.474075384899,529.3329600710946
515.1953949891282,522.7553409186311
518.9191477565972,519.5977252565981
518.0933644719431,526.087512074397
514.525076861656,513.3330544559925
514.6372674739573,514.0946492415198
507.4244750140487,512.8060364107375
503.95070486445417,502.9602280355795
502.2079197815407,499.93626411521024
498.8312420982367,498.4091757865032
501.4156706849904,503.6879240022314
503.21310145768354,506.32146552730404
496.0541648198286,497.4918574646883
481.900836435586,479.3278916884012
479.14827286414027,475.45283581301385
484.8240268094371,493.399595351283
482.4781215562724,479.7716487428896
480.9930071153727,481.0156737108949
480.7729347470635,483.9002501064585
479.9565724034069,479.36112739112133
474.6226369010356,476.6857083789585
470.1637735469372,473.3529666334456
463.1834878474591,467.63624636181476
456.9893797840486,454.94729411893405
458.0718995329773,451.56685208581825
452.4596448807904,456.28240151516405
457.0135062318807,451.9666925785734
455.7827104365333,459.24129453822064
451.8870303273518,450.61381499776934
451.61785477609146,451.70278762676435
445.4298654487434,449.2155701183274
441.7674187338271,442.11863415543655
442.50092854697976,440.5874410370668
444.3995845493814,439.9584722678059
446.3675188346315,443.7245136510929
445.6493624775016,446.1091034330661
448.3801274380788,446.4909460816162
436.59138706029415,445.9110006640689
428.8442633300863,438.0012413239165
429.36246265135065,432.4006351184803
429.1948005930494,433.31130445082545
425.1112104028661,427.23795591784426
423.3436777667333,421.0569090236389
422.6993954258445,418.1176238156547
411.4020656189194,413.55788318259266
414.2424147562364,414.5584289210182
409.3061638681306,413.4241937332219
409.1543877953592,406.7512854186215
409.2215323198489,409.6277952385123
