true,predict
0.2033768604177939,0.20394566377324366
0.192269086176893,0.19653511776122828
0.1925295707100733,0.195704598093586
0.1845335855473613,0.18868603005617324
0.1830550447164054,0.18902183275820114
0.1860938133028284,0.19038029102186327
0.184327530510018,0.190209029280998
0.1884050076479837,0.19285878223764052
0.1852315377042002,0.18966457002429482
0.1818799647120715,0.18526727043221755
0.1915600681711315,0.190055445427313
0.1985061652685648,0.1941220747810583
0.2000211153642014,0.19604785023800375
0.1917222796427794,0.19752798010730543
0.1825340249794356,0.1888474464873471
0.1784384800591224,0.18384058654310897
0.1838432963500931,0.18219693726818265
0.1912367260770484,0.19226764590889509
0.1884762675877204,0.1904795153761696
0.1965595236884542,0.19553510583515846
0.1991804860104536,0.1951310956390171
0.1879832340928317,0.1919551943018292
0.1868667313522312,0.1915379868480282
0.1906053315875611,0.20087807762183546
0.1873818035234507,0.18937070003959183
0.1968318386875765,0.1857765409919327
0.2009304448082509,0.2006344512228622
0.2057579671179153,0.1968864690680443
0.2019299139841655,0.20761050048493332
0.2093833587553181,0.20162062089367536
0.1993963724654947,0.2032585545124535
0.1844534036822948,0.1971443689748297
0.1687299042568494,0.1865437955399775
0.1716518676283787,0.1862904426666811
0.186970000736558,0.18472896936733504
0.214679725361658,0.20035556090958703
0.193892424100134,0.20914244769234414
0.1857899469920693,0.19643183771478426
0.1889347322133209,0.19003441908666793
0.1832817581121082,0.18595730050264736
0.1834442513399694,0.18642949630191086
0.1832130743792499,0.18875247400544742
0.1827674620438181,0.18826529421161325
0.1852820762886776,0.1877192148220495
0.1842050134268403,0.18373702849376342
0.1807336605234742,0.18507281981774598
0.1904257105195412,0.18853683700750337
0.1968217719912112,0.19219827893195626
0.2012249997011942,0.19624785985313517
0.1906638190355146,0.19581898057362895
0.1829453064720095,0.18929899806978495
0.1798068586764634,0.18494632126191476
0.1808657376136053,0.1837043117579997
0.1884904244533888,0.1881197704553993
0.179228639105164,0.1883885799088029
0.1841063836345583,0.19017541802120286
0.1876641403731654,0.18763396709111044
0.1859883920620676,0.18302958153636745
0.1863931836747856,0.18578124795032935
0.1705443893523373,0.18783539030250923
0.1766704667907581,0.17644650682869692
0.1951541334982595,0.18132896241562907
0.1966520042619279,0.19289716500578147
0.2144659380746896,0.19959260120227465
0.2124606810616236,0.2051360898663111
0.2349336922233002,0.21431562534527554
0.2093831689324657,0.2148657759588532
0.1896034508522749,0.20507879395011908
0.178902682012709,0.18921241005406114
0.1747133092370705,0.18877555972749535
0.1792154525002832,0.1946371231107903
0.2128884564182208,0.20737974440290605
0.1828868328781324,0.20439637966179527
0.1817572896897233,0.19415004925280754
0.1897032316879962,0.18821291867343412
0.1825126301810747,0.18784167164900312
0.1855102481014506,0.1877404689863202
0.1792329415977305,0.18680874996645516
0.1880917934017875,0.1860496802963373
0.1865208237804266,0.18705025435340641
0.1738449115523157,0.18509254308122863
0.1766625423832618,0.18113514353845706
0.1834538136522166,0.183214366741254
0.1900117111482368,0.18703910032101836
0.1984815966485448,0.19331908079368115
