true,predict
250.12884365272564,246.13245573148174
239.87891936263009,249.10545964502188
228.3497640850553,232.79702118700376
226.3823628884516,225.40684305471146
221.5266172239463,222.10308022384714
222.89124046749444,221.03702903320993
222.81288735771057,220.77046373483213
230.3875596349285,221.75472529279776
244.23069019512755,229.31716774096503
229.71764254230905,233.96463159804193
220.58373546274672,231.894235725897
220.5942923473104,220.91517665616982
222.71280496726345,220.4701040084061
255.44226848382976,227.32370685735935
242.03543222949304,243.82064735428276
224.78185446086465,236.0245788402223
228.92446050401708,219.88138247069213
247.47634405155588,248.97502446970213
236.3328196665417,237.8850560138751
244.37673573902111,243.4097753439687
231.1093208880901,238.98270001916165
211.3126103978819,224.38286924385406
208.64482960748057,206.59884817466224
207.46199373607988,213.3516523706554
211.27903532413143,211.18670596194272
202.3801026998911,207.43164880750396
201.79657746347343,192.61375837715235
214.77877267805025,200.33137763350308
199.37038543903023,207.90266797589746
201.32166190644224,196.53716157753283
205.28073430279449,204.09850857363875
180.1544693600207,203.5336976152387
173.24213125524489,172.4222824889092
178.98974804477157,167.7600367534641
189.48822091421897,185.24851302455156
198.71415478880908,184.1101159732447
210.0299722798649,195.2503296235173
208.04698245674828,210.66384794862353
203.4102377332347,198.4076807961112
202.43476305020485,194.82716024252107
202.4818482541504,208.21708118731357
214.3799326295577,208.0710236962218
209.9560954268372,210.8945835595113
191.3731449331559,200.4963678774898
187.54746869386625,191.81927138473773
187.2122844620878,185.13523884540734
196.28976226298084,192.4043752994959
194.2763289744568,197.5139860373308
205.2065060188593,194.29537250996364
223.80277998407132,211.17346671361767
209.28187691398185,214.4211078330059
197.35716767680836,204.90945142586764
211.55282279955347,202.8860425691883
224.146493592993,212.76393440333297
256.6888793017456,245.43829205674584
260.9542257382687,247.452011128157
269.28202321902324,246.80133749128385
301.0174282520223,269.4998785327072
362.0930746329289,318.60067140948723
350.705353626428,356.73205934420827
380.67271424667535,362.72866243317594
379.61549170225913,376.7128896697209
371.5582602376013,377.4307772760757
377.0135715998347,385.46360077972696
385.6721603680121,392.41222238219643
418.5192129525029,398.35699102829216
426.1669823147456,420.4165327660014
454.0765275983685,425.7344392089724
474.5258047365269,466.78716466566425
477.0921150279279,475.4613089433335
490.8989870898476,487.7880032299613
504.10630866742633,511.041084065194
486.4125532179386,500.88440072763404
492.9171714022116,490.2417615380322
497.7098654660007,501.35852758720955
514.7801545947273,512.9840740247032
534.2869864093032,524.1002717804059
561.2218479328718,547.2403950678337
557.4057387029496,559.4174565566832
570.0620394548359,558.4336333540228
573.9909515716124,568.9184054558953
578.1584529442413,582.5812471051938
602.05148429257,594.902586401302
609.3770996934844,607.6551520491574
589.4240607912935,597.510693907007
591.8408740426657,593.0879489344386
599.2025673601266,593.8415706280507
616.7982168124717,611.9832097125952
621.8620033024469,618.9165430876508
638.5030263098557,623.7537749018024
662.4382505185306,648.6793940060344
646.5323796135709,654.9432055020519
637.3561905443796,640.1654171675334
662.2260239344844,651.5659728722138
679.247130256144,675.2320272360224
722.3783757434475,698.3553043202268
732.5869553029274,722.1411165118093
767.4857096841191,730.6118640342487
798.6111110607234,778.4798707224971
811.9098435276445,843.156828512728
797.2973544730311,810.3956986136475
828.0182027607889,827.4699832145172
861.175810829858,834.3688734219472
860.9929318810133,862.0032548712197
871.6904233686876,874.282328926976
881.4095170205571,881.3388798244757
904.3872532938432,912.5689130885635
903.9881579884824,916.6527795003012
933.2278190814347,927.1765182496918
939.5283116292844,950.3452549085639
931.8198849667904,948.5150196633056
934.9372260518398,946.2245649095031
939.4328002264588,960.0334951851331
913.4141331751032,937.5168301975651
908.5792232757616,924.9124841600094
897.0503439358814,913.6637720320165
904.5743776827306,911.0605926632418
918.19952021936,911.2365449012345
941.0744305870392,935.250394003484
926.9636853998244,932.14259110042
943.4844507865288,933.285941175917
941.2145840908802,939.2069756706803
939.6492278246392,942.7025062333659
960.1378997048396,953.8158486108907
965.0622306218622,966.1870549174971
935.8925309651872,949.5298143556447
