true,predict
846.0968574165885,784.9486810280686
862.8867246538632,878.8309389985578
803.5486991400005,827.6152034516957
821.3941296339185,739.4889498566392
727.3709862903388,833.0636804799218
756.6957921297573,652.040763848077
738.6759832240127,817.3796541363032
728.5713440115089,724.4488245213032
652.4441439607416,705.6382319161909
624.4721994668809,720.9311171692226
602.9003804515382,619.872571625527
599.758032419696,649.9765432712377
587.7347514051174,573.0489951034369
599.2865562312762,482.86311888187504
593.7043185542368,605.714145103834
594.1035271175521,560.5913263661321
598.4838473015903,575.9499333648605
588.6648130498673,550.8883177919121
591.7491876439026,561.4688594920237
585.4833805359887,522.2579790253922
587.3445116376819,574.0812652529772
588.1394914314201,560.6411202106772
589.4690448892705,535.3803130327311
589.4071899906583,539.4724032302269
596.6302892197311,551.3749441165737
599.3958734695273,491.9613431137984
604.406829588452,668.641399334075
598.6579400339122,583.0996569604487
586.627067788461,623.5570720073567
580.7578766141947,532.0545492253975
575.5920644911085,617.6125116795101
581.0582850144872,540.119728999589
591.5106425834955,661.0126878458606
585.6178118227353,564.6079410218924
585.269704286168,657.2222297194484
583.0654877610287,573.8841517848607
577.5413053627686,668.1373532864599
572.070098833488,597.3987880596819
567.7867981653175,611.5987481739895
575.6299449875122,563.3599553346362
582.1792488338211,629.767834565106
574.0741571219846,602.4282454725756
551.7772156574804,577.6196121858366
545.2683120545084,530.2634831068984
565.8380576133904,592.2183726064733
560.670522674938,584.1613435137291
560.1674707971982,537.3615653904338
564.4474708496398,533.4042629969986
562.9392070782056,568.0474599674909
558.3547632842782,584.1491647227318
555.5896664289684,572.6185499669645
551.6044723545327,568.9257983266804
541.3722567081104,575.0375118412338
536.9400714396377,553.9339239169425
537.979923170539,541.6703098713962
539.8325427604602,555.3799280796047
545.6366918150165,525.988855756702
541.5757152458006,546.5092146763366
543.0382015886352,539.8077766974036
541.4645042619466,539.2634823031161
537.736545381165,550.242862590156
537.2897470333148,547.7137238860515
536.0364692455489,535.9167743356309
537.1009975321203,528.0054709714715
538.5775897843606,543.1881144407369
540.285643661625,548.3300169194077
537.1718242088706,540.3183102707993
537.000990304721,541.520572513385
538.9969687857334,525.1888797923585
542.8798143230686,543.8149190952423
539.1350886196649,556.196145291367
533.2878000347771,545.0362042289561
526.474075384899,526.5514494377959
515.1953949891282,525.0368495076491
518.9191477565972,523.0040573131057
518.0933644719431,547.5958052293848
514.525076861656,525.2471205357105
514.6372674739573,517.5623493330065
507.4244750140487,534.3640971817393
503.95070486445417,514.2178564418084
502.2079197815407,488.06208865416596
498.8312420982367,498.62200466303017
501.4156706849904,502.9926746250971
503.21310145768354,515.1429079088703
496.0541648198286,513.397468008709
481.900836435586,512.7079581436215
479.14827286414027,476.410230379049
484.8240268094371,471.82359734109883
482.4781215562724,489.9205204811418
480.9930071153727,466.93123883094086
480.7729347470635,470.5207318785999
479.9565724034069,485.61905434987847
474.6226369010356,484.8180327754551
470.1637735469372,466.43237382309565
463.1834878474591,465.3187106389004
456.9893797840486,468.0865855115969
458.0718995329773,458.6003868881706
452.4596448807904,467.153408330237
457.0135062318807,450.1508366906197
455.7827104365333,455.8835554830471
451.8870303273518,460.6970531089481
451.61785477609146,448.9221008743485
445.4298654487434,451.3812034329854
441.7674187338271,446.09051952590056
442.50092854697976,444.2161437917264
444.3995845493814,444.1575715059866
446.3675188346315,444.3233880827178
445.6493624775016,452.638290544145
448.3801274380788,447.4311741224055
436.59138706029415,454.69337418923345
428.8442633300863,429.9259877394026
429.36246265135065,416.2275649278961
429.1948005930494,436.58205869037334
425.1112104028661,435.5868913510372
423.3436777667333,429.8584836738439
422.6993954258445,428.1741714181798
411.4020656189194,432.9725837191207
414.2424147562364,416.5595609479571
409.3061638681306,425.59788348926224
409.1543877953592,414.839851941363
409.2215323198489,404.73894503058176
402.0593582259791,419.86090881306774
402.3617207452934,402.73466498549743
401.0846308798653,398.7926102474036
391.5362361113758,399.04504900864157
390.5505591419501,395.6986514509769
386.8197232635814,400.26501199726215
381.281041434021,394.6771150595622
374.08599476901,390.6865134872097
372.44834124731966,371.73204462073363
371.3193075048514,361.54549979205046
366.3295605031957,376.9056975168176
367.5209391879796,355.94244975213815
360.6789247547326,371.0734276870544
365.6495126399132,363.360727552248
354.6686609504843,372.6418542268427
347.99983194682,350.73163882929543
334.2355359807053,343.82837399645837
330.488325446529,333.1313599189665
352.5158391103526,333.7382664688073
344.82671542509473,369.8155269165811
345.9916156600808,324.29428910211186
342.0925221027407,347.0275083181141
338.1263326966951,355.87625555031406
328.72198646979587,334.50011950917474
322.3365909304827,319.6360417683281
320.02345119332097,310.12442776667905
319.37467666085485,317.21313058587117
325.7974472312999,329.3126354824779
324.8063755886566,331.5737870534909
322.24554757519536,339.42014931639915
333.60333161988353,315.8663651215601
282.4405452551183,342.3962039110326
276.60791427644693,261.7542380464234
276.7177130998272,272.88174842504884
279.3314993416174,300.8499593530502
276.51467132701174,286.6670561270777
279.1305921935865,282.92876841490346
289.69471013368866,275.53608729476395
285.45281060199824,336.5500521239973
292.95958097041154,282.30750039645113
281.1248112919441,270.2398373942487
287.449424930836,268.6045174402484
289.60188640567605,259.25498105933644
284.94110343864173,293.3876722910783
288.09281298704246,286.16945619283365
294.6854344988496,282.9647513556192
283.12222915043986,306.7751186203148
275.27221421483654,293.18723170008946
271.2812231108727,275.27972594228555
266.0763941622675,281.51111913970186
267.7741933688119,277.25216784789154
273.45425145992687,255.75032134226223
273.9811915615245,256.81815246210317
272.2441064187915,299.8133769439157
276.38379671976054,259.75195300159595
272.02605855219485,316.914403868381
285.22082537208536,289.0761686774094
274.65220738276565,307.1249040773079
273.5221281441114,261.98607506728473
272.94833742347055,285.61447346446187
296.513960383339,270.02737790694135
321.02570679751784,309.72305586174747
320.7555033405053,317.6258977022855
325.20369676907376,298.80461609153997
327.1036787888947,356.05525343788554
330.9973833771911,351.38628554609613
318.86356170518434,323.3674291901656
320.5658719454114,305.07312262433874
327.5520518377444,323.7164820894834
332.7850635940398,332.60113917823054
351.2217935081085,347.552301541802
357.4779026178922,378.2002225443791
362.6104824231784,386.4222274134806
382.80783231692817,381.5239877925862
292.2660303095415,412.3794876476227
296.2734694664947,256.72976964646324
300.2716760834457,335.17705497987214
313.9290191385328,357.45787331609534
321.50306798101496,327.9943279684262
334.84072090375093,344.3252882104578
399.4835238313041,351.4738912206766
394.4484879150492,504.7402351904175
416.7686599872537,362.9646564042494
407.4208920207657,359.46508601380106
434.4789665920212,377.22628149660665
448.4408487471405,397.236618121516
459.5631089817793,451.2801979683667
471.0779995851268,458.733045215175
497.1121011858223,475.85560786940226
495.9832247491341,550.4891194100228
492.4386085854615,524.2545319306957
499.8899486673339,503.8988427285192
502.7516463039239,494.4527747560495
521.1810385050368,521.5733029075975
545.9924503644568,532.6423942266019
558.439954368308,528.1110260613796
571.4598908135124,618.1613680007588
585.0824215826258,590.6414186360197
593.2640329137683,684.7823973019978
619.8987647202455,637.579201643185
617.1564658313265,675.0154979830781
627.5065383283211,613.8112040107231
650.4746646137144,654.2425036567392
691.8874870907199,673.672912624085
729.4505268383942,707.9768989023913
737.4748874504179,734.5308575513994
736.6422102101617,734.2069276362065
742.8343797766397,815.2468419460142
750.1011732770152,779.8136186899555
743.6521042346324,761.2863749219849
748.5148183732969,738.3569994571267
755.007990885246,781.4866974298753
760.547107142576,746.2869360317378
780.816189120628,783.3534352439104
786.5046061872719,829.0475218799045
790.2674591356252,839.8668628726247
811.3025098725614,825.8520710766447
744.0217397196213,864.0892578756223
744.9208834054482,731.956193902428
743.470226838728,797.2554177527105
752.3659703413308,776.8009900611952
755.4638133856273,763.9606081734197
765.1355425699759,770.818519004427
796.3198184566947,777.58429626456
788.9606491145863,876.640617193752
804.4076159265853,771.9013793340736
788.2239964489607,750.3965138711195
806.9612912865001,733.5185441360331
807.5361506575948,753.2046615595232
809.9842415143115,788.4091283980325
804.088060657209,809.19983103297
823.3511072280471,789.8994516864218
804.6602081371719,852.309022461141
789.4353536693146,817.5067319198649
782.250584356615,777.8487614999812
772.6788505543964,759.2222934693975
780.8814579087599,767.9640067318988
793.458337855672,762.2346410838668
793.7890733092308,762.5843892333921
798.7758274372744,822.9741852840639
798.9539951896356,794.647750243791
797.873943647764,856.1495436155909
808.331607859084,815.4968425687023
793.1585138798096,818.5113143722347
791.0659660845185,746.2059723703521
804.1741852889783,787.6966137306168
852.9807424587796,787.7361761191753
865.7118477696081,861.6949763822141
861.0322968812977,839.561433763427
843.0369362604467,822.8631715918287
840.9986852533525,885.304739723427
839.4725309605979,855.8994499173675
825.9859407124414,832.2136612877039
824.4582775757873,790.2348100762588
821.0323280557103,848.356701665118
820.9157254848141,813.044588764825
836.626457652233,845.4143806826601
839.1821945760404,865.083471199239
839.0821682031557,859.7556884731728
847.641014456025,848.87971977776
794.549010631403,880.8835288818046
792.4598751420731,766.5077918655033
787.2159838891457,834.4691149743319
794.2488473045164,798.8103784068046
795.2597399643163,801.6403184334016
798.5036705143649,806.3224772196638
830.7172085056394,819.0207699901476
810.9107195565392,900.9623264843077
818.044426571574,780.8514648611036
794.559072515161,767.2679217417099
803.9523226142844,737.1751613262169
789.2181565839678,767.5003741916412
779.4276940182094,774.0850471406224
758.035770015985,790.8268630618353
763.1039659399636,763.9958727326195
737.2539355630403,805.1624405339865
711.2122675601256,758.2575522775013
692.0948574206494,723.3100281089936
670.61266393942,666.6569998416127
667.4629147604171,661.4944260633058
666.0158454240907,657.615767183517
655.0935038324046,638.9853824523428
651.2135726676685,666.3338039551363
639.2775711201258,653.417071826398
630.6067951464742,681.8633508906673
625.7976695003529,633.8477841526891
605.3528734864257,611.0621455343917
