true,predict
846.0968574165885,876.9168882976484
862.8867246538632,855.5921355310987
803.5486991400005,824.2122064583343
821.3941296339185,827.4672317797114
727.3709862903388,805.0215103899988
756.6957921297573,764.0081887510921
738.6759832240127,738.7124925749035
728.5713440115089,726.0968431958438
652.4441439607416,721.6675500755862
624.4721994668809,633.3323264887458
602.9003804515382,615.4410777575284
599.758032419696,597.9892841347452
587.7347514051174,581.8570499353524
599.2865562312762,590.6367256724939
593.7043185542368,584.9378551765503
594.1035271175521,576.6276574600746
598.4838473015903,597.0038589974142
588.6648130498673,572.5024297668547
591.7491876439026,587.8804738868034
585.4833805359887,571.7987235128504
587.3445116376819,570.6085477377815
588.1394914314201,576.8239320094258
589.4690448892705,578.258571049025
589.4071899906583,582.3738874624414
596.6302892197311,597.1012150825015
599.3958734695273,592.9886266549906
604.406829588452,594.5647218857237
598.6579400339122,596.1760169555296
586.627067788461,579.0937461836622
580.7578766141947,589.4408904543735
575.5920644911085,582.5204394744035
581.0582850144872,587.2246565006634
591.5106425834955,600.5730444730509
585.6178118227353,600.265710838767
585.269704286168,591.1353439667614
583.0654877610287,602.5641002946218
577.5413053627686,585.3489257108535
572.070098833488,528.2540845773832
567.7867981653175,612.9263210873175
575.6299449875122,535.8010704021308
582.1792488338211,575.4860710567748
574.0741571219846,592.7363913055167
551.7772156574804,563.8578145734674
545.2683120545084,590.3124706223011
565.8380576133904,573.1154432321564
560.670522674938,516.2386412655578
560.1674707971982,589.217483283
564.4474708496398,488.44426329931093
562.9392070782056,600.2497752487653
558.3547632842782,559.8394107348615
555.5896664289684,561.233612329925
551.6044723545327,499.1209947170099
541.3722567081104,533.2598779611087
536.9400714396377,526.8993729085505
537.979923170539,534.9809740541671
539.8325427604602,528.0813167077813
545.6366918150165,548.3330460201068
541.5757152458006,540.4122441815995
543.0382015886352,542.1988565606471
541.4645042619466,546.6777700610609
537.736545381165,533.7967517460917
537.2897470333148,539.7159033932661
536.0364692455489,531.6736508068958
537.1009975321203,537.0132307857042
538.5775897843606,538.1088225003245
540.285643661625,540.1650457485964
537.1718242088706,541.0236101677516
537.000990304721,543.7708431856005
538.9969687857334,541.2228003582705
542.8798143230686,545.6778232687332
539.1350886196649,539.525630402504
533.2878000347771,531.3808674426385
526.474075384899,531.0975416757609
515.1953949891282,524.7648946328598
518.9191477565972,521.983085766116
