Epoch,MSE
1,0.0015573679824902615
2,0.0015573679824902615
3,0.0015573679824902615
4,0.0015573679824902615
5,0.0015573679824902615
6,0.0015573679824902615
7,0.0015573679824902615
8,0.0015573679824902615
9,0.0015573679824902615
10,0.0015573679824902615
11,0.0015573679824902615
12,0.0015573679824902615
13,0.0015573679824902615
14,0.0015573679824902615
15,0.0015573679824902615
16,0.0015573679824902615
17,0.0015573679824902615
18,0.0015573679824902615
19,0.0015573679824902615
20,0.0015573679824902615
21,0.0015573679824902615
22,0.0015573679824902615
23,0.0015573679824902615
24,0.0015573679824902615
25,0.0015573679824902615
26,0.0015573679824902615
27,0.0015573679824902615
28,0.0015573679824902615
29,0.0015573679824902615
30,0.0015573679824902615
31,0.0015573679824902615
32,0.0015573679824902615
33,0.001541295348359853
34,0.001541295348359853
35,0.001541295348359853
36,0.001541295348359853
37,0.0014574826525934374
38,0.0014574826525934374
39,0.0014574826525934374
40,0.0014574826525934374
41,0.0014574826525934374
42,0.0014574826525934374
43,0.0014574826525934374
44,0.0014574826525934374
45,0.0014574826525934374
46,0.0014574826525934374
47,0.0014574826525934374
48,0.0014574826525934374
49,0.0014574826525934374
50,0.0014574826525934374
51,0.0014574826525934374
52,0.001400293496718115
53,0.001400293496718115
54,0.001400293496718115
55,0.001400293496718115
56,0.001400293496718115
57,0.001400293496718115
58,0.001400293496718115
59,0.001400293496718115
60,0.001400293496718115
61,0.001400293496718115
62,0.001400293496718115
63,0.001400293496718115
64,0.001400293496718115
65,0.001400293496718115
66,0.001400293496718115
67,0.001400293496718115
68,0.001400293496718115
69,0.001400293496718115
70,0.001400293496718115
71,0.001400293496718115
72,0.001400293496718115
73,0.001400293496718115
74,0.001400293496718115
75,0.001400293496718115
76,0.001400293496718115
77,0.001400293496718115
78,0.001400293496718115
79,0.001400293496718115
80,0.001400293496718115
81,0.001400293496718115
82,0.001400293496718115
83,0.001400293496718115
84,0.001400293496718115
85,0.001400293496718115
86,0.001400293496718115
87,0.001400293496718115
88,0.001355023001248193
89,0.001355023001248193
90,0.001355023001248193
91,0.001355023001248193
92,0.001355023001248193
93,0.001355023001248193
94,0.001355023001248193
95,0.001355023001248193
96,0.001355023001248193
97,0.001355023001248193
98,0.001355023001248193
99,0.001355023001248193
100,0.001355023001248193
101,0.001355023001248193
102,0.001355023001248193
103,0.001355023001248193
104,0.001355023001248193
105,0.001355023001248193
106,0.001355023001248193
107,0.001355023001248193
108,0.001355023001248193
109,0.001355023001248193
110,0.001355023001248193
111,0.001355023001248193
112,0.001355023001248193
113,0.001355023001248193
114,0.001355023001248193
115,0.001355023001248193
116,0.001355023001248193
117,0.001355023001248193
118,0.001355023001248193
119,0.001355023001248193
120,0.001355023001248193
121,0.001355023001248193
122,0.001355023001248193
123,0.001355023001248193
124,0.001355023001248193
125,0.001355023001248193
126,0.001355023001248193
127,0.001355023001248193
128,0.001355023001248193
129,0.001355023001248193
130,0.001355023001248193
131,0.001355023001248193
132,0.001355023001248193
133,0.001355023001248193
134,0.001355023001248193
135,0.001355023001248193
136,0.001355023001248193
137,0.001355023001248193
138,0.001355023001248193
139,0.001355023001248193
140,0.001355023001248193
141,0.0013441106519441275
142,0.0013441106519441275
143,0.0013441106519441275
144,0.0013441106519441275
145,0.0013441106519441275
146,0.0013441106519441275
147,0.0013441106519441275
148,0.0013441106519441275
149,0.0013441106519441275
150,0.0013441106519441275
151,0.0013441106519441275
152,0.0013441106519441275
153,0.0013441106519441275
154,0.0013441106519441275
155,0.0013441106519441275
156,0.0013441106519441275
157,0.0013441106519441275
158,0.0013441106519441275
159,0.0013441106519441275
160,0.0013441106519441275
161,0.0013441106519441275
162,0.0013441106519441275
163,0.0013441106519441275
164,0.0013441106519441275
165,0.0013441106519441275
166,0.0013441106519441275
167,0.0013441106519441275
168,0.0013441106519441275
169,0.0013441106519441275
170,0.0013441106519441275
171,0.0013441106519441275
172,0.0013441106519441275
173,0.0013441106519441275
174,0.0013441106519441275
175,0.0013441106519441275
176,0.0013441106519441275
177,0.0013441106519441275
178,0.0013441106519441275
179,0.0013441106519441275
180,0.0013441106519441275
181,0.0013441106519441275
182,0.0013441106519441275
183,0.0013301240479969927
184,0.0013301240479969927
185,0.0013301240479969927
186,0.0013301240479969927
187,0.0013301240479969927
188,0.0013301240479969927
189,0.0013301240479969927
190,0.0013301240479969927
191,0.0013301240479969927
192,0.0013290124227304549
193,0.0013290124227304549
194,0.0013290124227304549
195,0.0013290124227304549
196,0.0013290124227304549
197,0.0013290124227304549
198,0.0013290124227304549
199,0.0013290124227304549
200,0.0013290124227304549
201,0.0013280580774313966
202,0.0013280580774313966
203,0.0013280580774313966
204,0.0013280580774313966
205,0.0013272910143182228
206,0.001313064122539549
207,0.001313064122539549
208,0.001313064122539549
209,0.001313064122539549
210,0.001313064122539549
211,0.001313064122539549
212,0.001313064122539549
213,0.001313064122539549
214,0.001313064122539549
215,0.001313064122539549
216,0.001313064122539549
217,0.001313064122539549
218,0.001313064122539549
219,0.001313064122539549
220,0.001313064122539549
221,0.001313064122539549
222,0.001313064122539549
223,0.001313064122539549
224,0.001308755779964269
225,0.001308755779964269
226,0.001308755779964269
227,0.001308755779964269
228,0.001308755779964269
229,0.001308755779964269
230,0.001308755779964269
231,0.001308755779964269
232,0.001308755779964269
233,0.001308755779964269
234,0.001308755779964269
235,0.001308755779964269
236,0.001308755779964269
237,0.001308755779964269
238,0.001308755779964269
239,0.001308755779964269
240,0.001308755779964269
241,0.001308755779964269
242,0.001308755779964269
243,0.0013042149556547387
244,0.0013042149556547387
245,0.0013042149556547387
246,0.0013042149556547387
247,0.0013042149556547387
248,0.0013042149556547387
249,0.0013042149556547387
250,0.0013042149556547387
251,0.0013042149556547387
252,0.0013042149556547387
253,0.0013042149556547387
254,0.0013042149556547387
255,0.0013042149556547387
256,0.0013042149556547387
257,0.0013042149556547387
258,0.0013032663961448378
259,0.0013024852019352517
260,0.0013024852019352517
261,0.0013024852019352517
262,0.0013024852019352517
263,0.0013024852019352517
264,0.0013024852019352517
265,0.0013024852019352517
266,0.0013024852019352517
267,0.0013024852019352517
268,0.0013024852019352517
269,0.0013024852019352517
270,0.0013024852019352517
271,0.0013024852019352517
272,0.0013024852019352517
273,0.0013024852019352517
274,0.0013024852019352517
275,0.0013024852019352517
276,0.0012978720139958642
277,0.0012978720139958642
278,0.0012978720139958642
279,0.0012978720139958642
280,0.0012978720139958642
281,0.0012978720139958642
282,0.0012978720139958642
283,0.0012978720139958642
284,0.0012978720139958642
285,0.0012978720139958642
286,0.0012978720139958642
287,0.0012978720139958642
288,0.0012978720139958642
289,0.0012978720139958642
290,0.0012978720139958642
291,0.0012978720139958642
292,0.0012978720139958642
293,0.0012978720139958642
294,0.0012978720139958642
295,0.0012978720139958642
296,0.0012978720139958642
297,0.0012978720139958642
298,0.0012978720139958642
299,0.0012978720139958642
300,0.0012978720139958642
301,0.0012978720139958642
302,0.0012978720139958642
303,0.0012978720139958642
304,0.0012978720139958642
305,0.0012978720139958642
306,0.0012978720139958642
307,0.0012978720139958642
308,0.0012978720139958642
309,0.0012978720139958642
310,0.0012978720139958642
311,0.0012978720139958642
